system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role,gender
130063,Mw.,G.J.,,,Goudriaan-de Vries,,PvdA,,Krimpenerwaard,Raadslid,unknown
130064,Mw.,M.A.C.,,Marije,Willems,,PvdA,,Krimpenerwaard,Raadslid,female
130065,Dhr.,A.,,,van der Wende,,SGP,,Krimpenerwaard,Raadslid,unknown
130066,Dhr.,D.C.,,Eric,Koelewijn,,SGP,,Krimpenerwaard,Raadslid,male
130067,Dhr.,H.W.,,Erik,Wassink,,SGP,,Krimpenerwaard,Raadslid,male
130068,Dhr.,J.,,Koos,Verburg,,SGP,,Krimpenerwaard,Raadslid,male
130069,Dhr.,J.W.,,Jan Willem,van der Ham,,SGP,,Krimpenerwaard,Raadslid,male
130070,Dhr.,B.,,,Schamper,,VGBK,,Krimpenerwaard,Raadslid,unknown
23278947,Dhr.,E.,,,Mondriaan,,VGBK,,Krimpenerwaard,Raadslid,unknown
130008,Dhr.,J.C.,,,de Keuning,,VGBK,,Krimpenerwaard,Raadslid,unknown
130071,Dhr.,P.J.S.,,,van der Hek,,VGBK,,Krimpenerwaard,Raadslid,unknown
130010,Dhr.,W.,,,Pannekoek,,VGBK,,Krimpenerwaard,Raadslid,unknown
130073,Dhr.,W.J.,,,Schoof,,VGBK,,Krimpenerwaard,Raadslid,unknown
130625,Dhr.,Y.,,,van Dortmont,,VGBK,,Krimpenerwaard,Raadslid,unknown
130325,Dhr.,G.J.W.,,George,Hamel,,VVD,,Krimpenerwaard,Raadslid,male
21870140,Dhr.,G.P.,,Pascal,Zuijderwijk,,VVD,,Krimpenerwaard,Raadslid,male
132871,Dhr.,R.H.,,Ruud,van der Wilt,,VVD,,Krimpenerwaard,Raadslid,male
130075,Mw.,M.,,,Verduijn-van Houwelingen,,VVD,,Krimpenerwaard,Raadslid,unknown
20274123,Mw. mr.,M.,,,Plantinga-Leenders,,,,Krimpenerwaard,Secretaris,unknown
129934,Dhr.,J.,,Jan,Vente,,ChristenUnie,,Krimpenerwaard,Wethouder,male
129936,Dhr.,J.P.,,Pieter,Neven,,SGP,,Krimpenerwaard,Wethouder,male
23278969,Dhr.,L.A.,,,de Wit,,VGBK,,Krimpenerwaard,Wethouder,unknown
133866,Mw.,L.,,,Sleeuwenhoek-de Jong,,VGBK,,Krimpenerwaard,Wethouder,unknown
129938,Mw.,M.G.,,,Boere-Schoonderwoerd,,VVD,,Krimpenerwaard,Wethouder,unknown
110964,Dhr.,A.A.M.M.,,,Heijmans,,D66,,Weert,Burgemeester,unknown
122604,Dhr.,H.,,Hendrik,Stals,,CDA,,Weert,Fractievoorzitter,male
122605,Mw.,M.M.C.F.,,Marie-Michèle,Stokbroeks,,D66,,Weert,Fractievoorzitter,female
135533,Dhr. ing.,R.L.A.T.,,,Zincken,,Juist495,,Weert,Fractievoorzitter,unknown
122606,Mw. mr.,F.,,Fanida,Kadra,,PvdA,,Weert,Fractievoorzitter,female
122607,Dhr.,J.W.J.,,Jeroen,Goubet,,SP,,Weert,Fractievoorzitter,male
122609,Dhr.,L.C.G.,,,Kusters,,Weert Lokaal,,Weert,Fractievoorzitter,unknown
135534,Dhr.,A.F.,,Frans,van Eersel,,VVD,,Weert,Locoburgemeester,male
20274025,Mw. mr.,M.H.R.M.,,,Wolfs-Corten,,,,Weert,Raadsgriffier,unknown
122611,Dhr.,H.,,Hendrik,Stals,,CDA,,Weert,Raadslid,male
135535,Dhr.,H.L.,,Henk,Stribos,,CDA,,Weert,Raadslid,male
134647,Dhr.,J.,,Jasper,Heesakkers,,CDA,,Weert,Raadslid,male
122612,Dhr.,J.M.,,,Nouwen,,CDA,,Weert,Raadslid,unknown
122613,Dhr.,P.J.H.,,Pierre,Sijben,,CDA,,Weert,Raadslid,male
125537,Mw.,T.E.C.,,,Geelen MSc.,,CDA,,Weert,Raadslid,unknown
122615,Dhr.,F.B.C.,,Erik,Werps,,D66,,Weert,Raadslid,male
122616,Dhr.,J.H.F.,,Jeffreye,Vossen,,D66,,Weert,Raadslid,male
122617,Mw.,M.M.C.F.,,Marie-Michèle,Stokbroeks,,D66,,Weert,Raadslid,female
135536,Dhr. ing.,R.L.A.T.,,,Zincken,,Juist495,,Weert,Raadslid,unknown
122618,Mw.,M.,,,ZaÃ¢boul,,PvdA,,Weert,Raadslid,unknown
122619,Mw. mr.,F.,,Fanida,Kadra,,PvdA,,Weert,Raadslid,female
122620,Dhr.,B.,,Bert,Peterse,,SP,,Weert,Raadslid,male
122621,Dhr.,J.W.J.,,Jeroen,Goubet,,SP,,Weert,Raadslid,male
122623,Mw.,H.C.M.,,Karin,Duijsters,,SP,,Weert,Raadslid,female
131228,Mw.,M.E.H.,,Riya,Geboers,,SP,,Weert,Raadslid,female
135759,Dhr. drs.,T.J.J.,,Thomas,van Gemert,,VVD,,Weert,Raadslid,male
122527,Dhr.,J.M.,,John,Cardinaal,,VVD,,Weert,Raadslid,male
122626,Mw. drs.,W.P.J.,,,van Eijk,,VVD,,Weert,Raadslid,unknown
122628,Dhr.,F.,,,YÃ¼cel,,Weert Lokaal,,Weert,Raadslid,unknown
135760,Dhr.,H.,,,Heesakkers,,Weert Lokaal,,Weert,Raadslid,unknown
122630,Dhr.,L.C.G.,,,Kusters,,Weert Lokaal,,Weert,Raadslid,unknown
122632,Dhr.,P.A.M.,,,KÃ¼sters,,Weert Lokaal,,Weert,Raadslid,unknown
126793,Dhr.,P.J.R.L.,,René,Verheggen,,Weert Lokaal,,Weert,Raadslid,male
126794,Mw.,C.J.C.,,Carla,Jacobs-Verstappen,,Weert Lokaal,,Weert,Raadslid,female
135618,Mw.,M.A.,,,Engelen-Wijen,,Weert Lokaal,,Weert,Raadslid,unknown
122634,Mw.,S.A.M.,,Suzanne,Winters,,Weert Lokaal,,Weert,Raadslid,female
126795,Dhr. drs.,P.P.H.,,Paul,Sterk,,SP,,Weert,Wethouder,male
117566,Dhr.,A.F.,,Frans,van Eersel,,VVD,,Weert,Wethouder,male
126796,Dhr. drs.,G.J.W.,,,GabriÃ«ls,,Weert Lokaal,,Weert,Wethouder,unknown
135537,Dhr.,M.J.,,,van den Heuvel MSc,,Weert Lokaal,,Weert,Wethouder,unknown
130660,Dhr.,A.J.,,,van Hedel,,VVD,,Brummen,Burgemeester,unknown
132154,Dhr.,G.S.W.,,,te Bokkel,,CDA,,Brummen,Fractievoorzitter,unknown
123260,Dhr.,H.J.,,Harold,Raben,,D66,,Brummen,Fractievoorzitter,male
133352,Dhr.,F.L.J.,,,Bruning,,IPV,,Brummen,Fractievoorzitter,unknown
123966,Dhr.,M.,,,Douma,,Lokaal Belang,,Brummen,Fractievoorzitter,unknown
123262,Mw.,C.E.,,,Sjerps,,PvdA,,Brummen,Fractievoorzitter,unknown
20273954,Mw.,G.H.,,Gerda,Jolink,,VVD,,Brummen,Fractievoorzitter,female
127424,Dhr.,E.M.,,Eef,van Ooijen,,PvdA,,Brummen,Locoburgemeester,male
23278819,Mw.,B.,,,Ulfman,,,,Brummen,Raadsgriffier,unknown
80647,Dhr.,G.J.,,,Wentink,,CDA,,Brummen,Raadslid,unknown
123264,Dhr.,G.S.W.,,,te Bokkel,,CDA,,Brummen,Raadslid,unknown
123265,Mw.,G.J.,,,Ypma-Liefers,,CDA,,Brummen,Raadslid,unknown
123266,Dhr.,H.J.,,Harold,Raben,,D66,,Brummen,Raadslid,male
123267,Mw.,H.,,,Berends van Loenen-Verster,,D66,,Brummen,Raadslid,unknown
123268,Dhr.,F.L.J.,,,Bruning,,IPV,,Brummen,Raadslid,unknown
80651,Dhr.,J.W.,,,de Jonge,,IPV,,Brummen,Raadslid,unknown
123270,Dhr.,M.,,,Douma,,Lokaal Belang,,Brummen,Raadslid,unknown
123271,Dhr.,M.A.,,,Mennink,,Lokaal Belang,,Brummen,Raadslid,unknown
123272,Mw.,G.M.,,,Wartena,,Lokaal Belang,,Brummen,Raadslid,unknown
123273,Dhr.,G.J.,,,Alberts,,PvdA,,Brummen,Raadslid,unknown
80656,Dhr.,I.,,,TunÃ§,,PvdA,,Brummen,Raadslid,unknown
123274,Mw.,C.E.,,,Sjerps,,PvdA,,Brummen,Raadslid,unknown
80659,Mw.,M.,,,Jeronimus-Kok,,PvdA,,Brummen,Raadslid,unknown
84922,Dhr.,G.J.,,Gert Jan,Scholten,,VVD,,Brummen,Raadslid,male
131498,Dhr.,K.,,,Verver,,VVD,,Brummen,Raadslid,unknown
123276,Dhr.,P.J.Q.,,Peter-Paul,Steinweg,,VVD,,Brummen,Raadslid,male
20273990,Mw.,C.J.,,,Wijnhoven-Kleihorst,,VVD,,Brummen,Raadslid,unknown
123277,Mw.,G.H.,,Gerda,Jolink,,VVD,,Brummen,Raadslid,female
20273999,Dhr.,M.,,,Klos,,,,Brummen,Secretaris,unknown
135735,Mw.,J.,,,Pierik-van der Snel,,CDA,,Brummen,Wethouder,unknown
123763,Dhr.,L.,,,Tuiten,,Lokaal Belang,,Brummen,Wethouder,unknown
123969,Dhr.,E.M.,,Eef,van Ooijen,,PvdA,,Brummen,Wethouder,male
129587,Dhr.,H.,,,van Kooten,,SGP,,Maasdriel,Burgemeester,unknown
120728,Mw.,B.M.A.,,Bianca,Laheij,,CDA,,Maasdriel,Fractievoorzitter,female
120729,Dhr.,C.,,,van Drunen,,GroenLinks,,Maasdriel,Fractievoorzitter,unknown
127433,Dhr.,J.J.T.M.,,,Leijdekkers,,PvdA,,Maasdriel,Fractievoorzitter,unknown
113032,Dhr.,A.C.G.,,Bart,de Leeuw,,Samen Sterk Maasdriel,,Maasdriel,Fractievoorzitter,male
111183,Dhr.,A.A.W.M.,,Ton,van Rooij,,VVD,,Maasdriel,Fractievoorzitter,male
127431,Dhr.,G.P.,,,van den Anker,,CDA,,Maasdriel,Locoburgemeester,unknown
20273899,Mw. drs.,H.P.,,,van Ommeren,,,,Maasdriel,Raadsgriffier,unknown
120730,Dhr.,A.L.,,Antwan,van Doorn,,CDA,,Maasdriel,Raadslid,male
124900,Dhr.,L.H.M.,,Leo,van Doremaele,,CDA,,Maasdriel,Raadslid,male
80066,Dhr.,M.J.,,Marinus,Robbemondt,,CDA,,Maasdriel,Raadslid,male
80067,Dhr.,P.A.,,Peter,de Vries,,CDA,,Maasdriel,Raadslid,male
80068,Dhr.,P.J.T.W.,,Peter,van Boxtel,,CDA,,Maasdriel,Raadslid,male
120731,Dhr.,Q.A,,,van Dijk,,CDA,,Maasdriel,Raadslid,unknown
80070,Mw.,B.M.A.,,Bianca,Laheij,,CDA,,Maasdriel,Raadslid,female
120732,Mw.,G.A.E.J,,,de Groot-van Alem,,CDA,,Maasdriel,Raadslid,unknown
124901,Mw.,H.W.M.,,,Verhoeven-Merks,,CDA,,Maasdriel,Raadslid,unknown
120733,Dhr.,C.,,,van Drunen,,GroenLinks,,Maasdriel,Raadslid,unknown
120734,Dhr.,J.J.T.M.,,,Leijdekkers,,PvdA,,Maasdriel,Raadslid,unknown
88535,Dhr.,A.C.G.,,Bart,de Leeuw,,Samen Sterk Maasdriel,,Maasdriel,Raadslid,male
118133,Dhr.,A.J.L.,,Toine,Nettenbreijers,,Samen Sterk Maasdriel,,Maasdriel,Raadslid,male
120735,Dhr.,C.L.B.,,Niels,Steenbekkers,,Samen Sterk Maasdriel,,Maasdriel,Raadslid,male
120736,Dhr.,E.H.C.,,Erik,van Hoften,,Samen Sterk Maasdriel,,Maasdriel,Raadslid,male
120737,Dhr.,G.H.A.,,Rudi,van Hooft,,Samen Sterk Maasdriel,,Maasdriel,Raadslid,male
120738,Mw.,A.J.H.,,Anita,Cuppers-Nendels,,Samen Sterk Maasdriel,,Maasdriel,Raadslid,female
81401,Dhr.,A.A.W.M.,,Ton,van Rooij,,VVD,,Maasdriel,Raadslid,male
98396,Dhr.,A.L.,,,van Doorn,,VVD,,Maasdriel,Raadslid,unknown
20273927,Dhr. mr. ing.,A.P.J.M.,,,de Jong,,,,Maasdriel,Secretaris,unknown
124902,Dhr.,G.P.,,,van den Anker,,CDA,,Maasdriel,Wethouder,unknown
20273936,Mw.,A.,,,SÃrensen,,CDA,,Maasdriel,Wethouder,unknown
124904,Dhr. ir.,J.H.L.M.,,,de Vreede,,SSM,,Maasdriel,Wethouder,unknown
93001,Mw.,A.,,,Attema,,PvdA,,Ridderkerk,Burgemeester,unknown
129047,Dhr.,L.,,Leen,Kruithof,,CDA,,Ridderkerk,Fractievoorzitter,male
130359,Dhr.,R.M.,,Robert,Kooijman,,ChristenUnie,,Ridderkerk,Fractievoorzitter,male
111270,Mw.,F.,,,FrÃ¤ser,,D66/GroenLinks,,Ridderkerk,Fractievoorzitter,unknown
23278705,Dhr.,A.,,,Los,,Echt Voor Ridderkerk,,Ridderkerk,Fractievoorzitter,unknown
20664991,Dhr.,J.,,,Ipskamp,,Groep Ipskamp,,Ridderkerk,Fractievoorzitter,unknown
120058,Mw.,P.J.,,,van Nes-de Man,,Groep Van Nes - de Man,,Ridderkerk,Fractievoorzitter,unknown
125039,Dhr.,G.J.,,,van Nes,,Leefbaar Ridderkerk,,Ridderkerk,Fractievoorzitter,unknown
125040,Dhr.,H.,,Henk,van Os,,Partij 18PLUS,,Ridderkerk,Fractievoorzitter,male
83121,Mw.,A.P.S.,,Arianne,Ripmeester,,PvdA,,Ridderkerk,Fractievoorzitter,female
115747,Dhr.,C.A.,,Kees,van der Duijn Schouten,,SGP,,Ridderkerk,Fractievoorzitter,male
83123,Dhr.,L.,,Louis,van der Spoel,,VVD,,Ridderkerk,Fractievoorzitter,male
89000,Dhr.,H.,,,Dokter,,Leefbaar Ridderkerk,,Ridderkerk,Locoburgemeester,unknown
20273836,Dhr. mr.,J.G.,,,van Straalen,,,,Ridderkerk,Raadsgriffier,unknown
134673,Dhr.,D.,,Dick,Breeman,,CDA,,Ridderkerk,Raadslid,male
117988,Dhr.,L.,,Leen,Kruithof,,CDA,,Ridderkerk,Raadslid,male
120059,Mw.,E.C.,,Els,Berkhout-Emond,,CDA,,Ridderkerk,Raadslid,female
130360,Dhr.,A.,,Arie,van Nes,,ChristenUnie,,Ridderkerk,Raadslid,male
120060,Dhr.,R.M.,,Robert,Kooijman,,ChristenUnie,,Ridderkerk,Raadslid,male
125041,Dhr.,T.A.,,Tjalke,Alkema,,ChristenUnie,,Ridderkerk,Raadslid,male
111271,Dhr.,B.A.,,,Ros,,D66/GroenLinks,,Ridderkerk,Raadslid,unknown
76784,Mw.,F.,,,FrÃ¤ser,,D66/GroenLinks,,Ridderkerk,Raadslid,unknown
120061,Dhr.,A.,,,Los,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid,unknown
120063,Dhr.,L.J.,,,Franzen,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid,unknown
23278733,Dhr.,W.,,,van der Linden,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid,unknown
120064,Mw.,C.,,,van Vliet,,Echt Voor Ridderkerk,,Ridderkerk,Raadslid,unknown
81959,Dhr.,J.,,,Ipskamp,,Groep Ipskamp,,Ridderkerk,Raadslid,unknown
81961,Mw.,I.,,,Parren-Leutscher,,Groep Ipskamp,,Ridderkerk,Raadslid,unknown
120065,Mw.,P.J.,,,van Nes-de Man,,Groep Van Nes - de Man,,Ridderkerk,Raadslid,unknown
81957,Dhr.,G.J.,,,van Nes,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid,unknown
125042,Dhr.,S.J.F.,,,de Graaff,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid,unknown
120066,Mw.,K.J.,,Karin,Kayadoe,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid,female
120067,Mw.,K.K.M.,,Keshia,van der Geest,,Leefbaar Ridderkerk,,Ridderkerk,Raadslid,female
120068,Dhr.,H.,,Henk,van Os,,Partij 18PLUS,,Ridderkerk,Raadslid,male
120069,Dhr.,J.,,Jeroen,Rijsdijk,,PvdA,,Ridderkerk,Raadslid,male
81965,Mw.,A.P.S.,,Arianne,Ripmeester,,PvdA,,Ridderkerk,Raadslid,female
120070,Dhr.,A.,,Arie,van Eijsden,,SGP,,Ridderkerk,Raadslid,male
120071,Dhr.,A.J.,,Anton,Rottier,,SGP,,Ridderkerk,Raadslid,male
76786,Dhr.,C.A.,,Kees,van der Duijn Schouten,,SGP,,Ridderkerk,Raadslid,male
120072,Dhr.,J.D.,,Daan,Kardol,,SGP,,Ridderkerk,Raadslid,male
81967,Dhr.,P.,,Peter,Kranendonk,,SGP,,Ridderkerk,Raadslid,male
120073,Dhr.,E.M.,,Edward,Piena,,VVD,,Ridderkerk,Raadslid,male
81969,Dhr.,L.,,Louis,van der Spoel,,VVD,,Ridderkerk,Raadslid,male
20273874,Dhr.,H.W.J.,,,Klaucke,,,,Ridderkerk,Secretaris,unknown
125043,Mw.,T.,,,Keuzenkamp-van Emmerik,,CDA,,Ridderkerk,Wethouder,unknown
125044,Dhr.,M.,,Marten,Japenga,,ChristenUnie,,Ridderkerk,Wethouder,male
83769,Dhr.,H.,,,Dokter,,Leefbaar Ridderkerk,,Ridderkerk,Wethouder,unknown
125045,Dhr.,V.A.,,Volbregt,Smit,,SGP,,Ridderkerk,Wethouder,male
23880017,Dhr.,P.J.,,,Heiliegers,,VVD,,Uithoorn,Burgemeester waarnemend,unknown
133001,Dhr.,J.,,,Baak,,CDA,,Uithoorn,Fractievoorzitter,unknown
72765,Dhr.,P.A.M.,,,Timmer,,DUS!,,Uithoorn,Fractievoorzitter,unknown
126724,Dhr.,H.F.M.,,Herman,Bezuijen,,Gemeentebelangen,,Uithoorn,Fractievoorzitter,male
111611,Dhr.,A.L.,,Arjan,Koopmans,,Groen Uithoorn,,Uithoorn,Fractievoorzitter,male
72767,Dhr.,B.J.,,Benno,van Dam,,Ons Uithoorn,,Uithoorn,Fractievoorzitter,male
126725,Mw.,P.D.,,,Gasseling,,PvdA,,Uithoorn,Fractievoorzitter,unknown
72768,Dhr.,N.A.L.,,Nick,Roosendaal,,VVD,,Uithoorn,Fractievoorzitter,male
128386,Dhr.,M.D.,,Marvin,Polak,,VVD,,Uithoorn,Locoburgemeester,male
20273778,Dhr. mr.,J.H.,,,van Leeuwen,,,,Uithoorn,Raadsgriffier,unknown
72769,Dhr.,J.,,,Baak,,CDA,,Uithoorn,Raadslid,unknown
40716,Dhr.,J.J.P.,,,Keimes,,CDA,,Uithoorn,Raadslid,unknown
133002,Mw.,N.,,Nahid,Aoulad Bouchta,,CDA,,Uithoorn,Raadslid,female
133003,Dhr.,J.C.,,,de Robles,,DUS!,,Uithoorn,Raadslid,unknown
72771,Dhr.,P.A.M.,,,Timmer,,DUS!,,Uithoorn,Raadslid,unknown
72773,Mw.,J.E.,,,Henraat,,DUS!,,Uithoorn,Raadslid,unknown
126727,Dhr.,F.,,Ferry,Hoekstra,,Gemeentebelangen,,Uithoorn,Raadslid,male
126728,Dhr.,H.F.M.,,Herman,Bezuijen,,Gemeentebelangen,,Uithoorn,Raadslid,male
72774,Dhr.,J.J.M.,,Sjaak,Verhaar,,Gemeentebelangen,,Uithoorn,Raadslid,male
126729,Mw.,I.,,Iris,Theijssen,,Gemeentebelangen,,Uithoorn,Raadslid,female
111612,Dhr.,A.L.,,Arjan,Koopmans,,Groen Uithoorn,,Uithoorn,Raadslid,male
72775,Dhr.,B.J.,,Benno,van Dam,,Ons Uithoorn,,Uithoorn,Raadslid,male
126730,Dhr.,F.,,Frans,Boonman,,Ons Uithoorn,,Uithoorn,Raadslid,male
126731,Mw.,B.M.,,,Elgersma,,Ons Uithoorn,,Uithoorn,Raadslid,unknown
40726,Dhr.,J.,,,Mollema,,PvdA,,Uithoorn,Raadslid,unknown
40729,Mw.,P.D.,,,Gasseling,,PvdA,,Uithoorn,Raadslid,unknown
133004,Dhr.,D.,,Daniel,Wolffensperger-Laugs,,VVD,,Uithoorn,Raadslid,male
133005,Dhr.,J.P.G.,,Jan,Hazen,,VVD,,Uithoorn,Raadslid,male
126733,Dhr.,M.W.A.M.,,Marcel,van Haren,,VVD,,Uithoorn,Raadslid,male
40732,Dhr.,N.A.L.,,Nick,Roosendaal,,VVD,,Uithoorn,Raadslid,male
126734,Mw.,R.M.,,Rebecca,Sterrenberg,,VVD,,Uithoorn,Raadslid,female
20273808,Dhr. drs.,E.M.,,,Voorhorst,,,,Uithoorn,Secretaris,unknown
111613,Mw.,D.J.,,,Zijlstra,,DUS,,Uithoorn,Wethouder,unknown
130761,Dhr. ing.,H.,,Hans,Bouma,,Gemeentebelangen,,Uithoorn,Wethouder,male
127593,Dhr.,M.D.,,Marvin,Polak,,VVD,,Uithoorn,Wethouder,male
23278604,Dhr. drs.,J.M.,,,Staatsen,,VVD,,Geldermalsen,Burgemeester waarnemend,unknown
131612,Dhr.,H.J.B.A.,,,van Heusden,,CDA,,Geldermalsen,Fractievoorzitter,unknown
20664892,Dhr.,E.R.,,,Goossens,,Dorpsbelangen,,Geldermalsen,Fractievoorzitter,unknown
83292,Dhr.,J.M.,,,de Geus,,D66,,Geldermalsen,Fractievoorzitter,unknown
122636,Dhr.,J.J.M.,,,Rietbergen,,Leefbaar Geldermalsen,,Geldermalsen,Fractievoorzitter,unknown
131737,Mw.,J.W.,,,van Vrouwerff,,Lijst Van Vrouwerff,,Geldermalsen,Fractievoorzitter,unknown
80282,Dhr.,W.,,,Timmermans,,PvdA,,Geldermalsen,Fractievoorzitter,unknown
113444,Dhr.,L.,,,van Bruchem,,SGP,,Geldermalsen,Fractievoorzitter,unknown
122637,Dhr.,A.F.,,,Broedelet,,VVD,,Geldermalsen,Fractievoorzitter,unknown
113007,Dhr.,R.S.,,,van Meygaarden,,Dorpsbelangen,,Geldermalsen,Locoburgemeester,unknown
20273722,Dhr.,M.,,,Vermeulen,,,,Geldermalsen,Raadsgriffier,unknown
131613,Dhr.,H.J.B.A.,,,van Heusden,,CDA,,Geldermalsen,Raadslid,unknown
130766,Dhr.,M.F.,,,van der Hulst,,CDA,,Geldermalsen,Raadslid,unknown
79537,Dhr.,E.R.,,,Goossens,,Dorpsbelangen,,Geldermalsen,Raadslid,unknown
122640,Dhr.,J.F.M.,,,van den Tweel,,Dorpsbelangen,,Geldermalsen,Raadslid,unknown
122641,Dhr.,L.C.,,,Hol,,Dorpsbelangen,,Geldermalsen,Raadslid,unknown
134974,Dhr.,R.J.C.,,,van Stappershoef,,Dorpsbelangen,,Geldermalsen,Raadslid,unknown
79539,Mw.,H.M.,,,Markenhof-de Jong,,Dorpsbelangen,,Geldermalsen,Raadslid,unknown
80287,Mw.,K.,,,de Heus-van Wijk,,Dorpsbelangen,,Geldermalsen,Raadslid,unknown
83294,Dhr.,J.M.,,,de Geus,,D66,,Geldermalsen,Raadslid,unknown
78973,Mw.,H.,,,Boer Rookhuiszen-de Joode,,D66,,Geldermalsen,Raadslid,unknown
122642,Dhr.,J.J.M.,,,Rietbergen,,Leefbaar Geldermalsen,,Geldermalsen,Raadslid,unknown
131731,Mw.,J.W.,,,van Vrouwerff,,Lijst Van Vrouwerff,,Geldermalsen,Raadslid,unknown
80289,Dhr.,W.,,,Timmermans,,PvdA,,Geldermalsen,Raadslid,unknown
113866,Mw.,A.M.,,,IJff,,PvdA,,Geldermalsen,Raadslid,unknown
80293,Dhr. dr. ir.,J.S.,,,van den Brink,,SGP,,Geldermalsen,Raadslid,unknown
117568,Dhr.,G.A.,,,Kievit,,SGP,,Geldermalsen,Raadslid,unknown
122644,Dhr.,G.J.,,,Bulsink,,SGP,,Geldermalsen,Raadslid,unknown
80292,Dhr.,L.,,,van Bruchem,,SGP,,Geldermalsen,Raadslid,unknown
122645,Dhr.,A.F.,,,Broedelet,,VVD,,Geldermalsen,Raadslid,unknown
122646,Dhr.,E.W.B.,,,Loeff,,VVD,,Geldermalsen,Raadslid,unknown
80297,Mw.,H.G.,,,van Leeuwen-van Ewijk,,VVD,,Geldermalsen,Raadslid,unknown
20273752,Dhr.,J.C.,,,Steurrijs,,,,Geldermalsen,Secretaris,unknown
113009,Dhr.,H.N.G.,,,Wiendels,,CDA,,Geldermalsen,Wethouder,unknown
113010,Dhr.,R.S.,,,van Meygaarden,,Dorpsbelangen,,Geldermalsen,Wethouder,unknown
134181,Dhr.,A.,,,van Maanen,,SGP,,Geldermalsen,Wethouder,unknown
21681073,Dhr. mr.,A.W.,,,Kolff,,VVD,,Dordrecht,Burgemeester,unknown
86340,Dhr.,D.F.M.,,,Schalken-den Hartog,,BETER VOOR DORDT,,Dordrecht,Fractievoorzitter,unknown
134055,Dhr.,E.,,Bert,van de Burgt,,CDA,,Dordrecht,Fractievoorzitter,male
125393,Dhr.,B.,,Bert,Staat,,SGP/ChristenUnie,,Dordrecht,Fractievoorzitter,male
106892,Mw.,N.,,,de Smoker-van Andel,,D66,,Dordrecht,Fractievoorzitter,unknown
22046569,Mw.,S.J.,,,Greve,,Fractie Greve,,Dordrecht,Fractievoorzitter,unknown
133882,Dhr.,A.,,,Meijer,,Fractie Meijer,,Dordrecht,Fractievoorzitter,unknown
133883,Dhr.,H.P.A.,,,Wagemakers,,Gemeentebelangen Dordrecht,,Dordrecht,Fractievoorzitter,unknown
125394,Mw.,K.,,,Kruger,,GroenLinks,,Dordrecht,Fractievoorzitter,female
118683,Dhr.,C.A.,,Cor,van Verk,,PvdA,,Dordrecht,Fractievoorzitter,male
125395,Dhr.,R.,,Ronald,Portier,,SP,,Dordrecht,Fractievoorzitter,male
86347,Dhr.,H.J.,,Henk,Tazelaar,,Verenigde Senioren Partij,,Dordrecht,Fractievoorzitter,male
118003,Dhr.,D.,,Dirk,Pols,,VVD,,Dordrecht,Fractievoorzitter,male
88967,Dhr.,P.H.,,Piet,Sleeking,,Beter Voor Dordt,,Dordrecht,Locoburgemeester,male
20273644,Mw. drs.,A.E.T.,,,Wepster MSc,,,,Dordrecht,Raadsgriffier,unknown
22075797,Dhr.,A.,,,Gundogdu,,BETER VOOR DORDT,,Dordrecht,Raadslid,unknown
133884,Dhr.,B.C.M.,,Marco,Stam,,Beter Voor Dordt,,Dordrecht,Raadslid,male
86352,Dhr.,D.F.M.,,,Schalken-den Hartog,,BETER VOOR DORDT,,Dordrecht,Raadslid,unknown
86353,Dhr.,D.T.,,,van Antwerpen,,BETER VOOR DORDT,,Dordrecht,Raadslid,unknown
91575,Dhr.,E.A.M.,,Glen,Nederhof,,Beter Voor Dordt,,Dordrecht,Raadslid,male
122165,Dhr.,G.S.,,Ger,Husen,,Beter Voor Dordt,,Dordrecht,Raadslid,male
74822,Dhr.,O.,,Osman,Soy,,Beter Voor Dordt,,Dordrecht,Raadslid,male
122166,Dhr.,W.F.N.,,,Bronkhorst,,BETER VOOR DORDT,,Dordrecht,Raadslid,unknown
74828,Mw.,L.J.,,,Kuhlemeier-Booij,,BETER VOOR DORDT,,Dordrecht,Raadslid,unknown
86356,Mw.,M.,,Loudy,Nijhof,,Beter Voor Dordt,,Dordrecht,Raadslid,female
74830,Mw.,S.M.,,,Wemmers-Wanrooy,,BETER VOOR DORDT,,Dordrecht,Raadslid,unknown
134754,Dhr.,C.,,,Merkuur,,CDA,,Dordrecht,Raadslid,unknown
134056,Dhr.,E.,,Bert,van de Burgt,,CDA,,Dordrecht,Raadslid,male
86358,Dhr.,S.,,Sahin,Seme,,CDA,,Dordrecht,Raadslid,male
122170,Mw.,I.E.,,Inge,Mous,,CDA,,Dordrecht,Raadslid,female
74834,Dhr.,B.,,Bert,Staat,,SGP/ChristenUnie,,Dordrecht,Raadslid,male
129261,Dhr.,J.D.,,Joost,Veldman,,SGP/ChristenUnie,,Dordrecht,Raadslid,male
83315,Mw.,S.L.,,,Catsburg-Schenkel,,ChristenUnie/SGP,,Dordrecht,Raadslid,unknown
122171,Dhr.,J.R.J.,,Johan,Reumers,,D66,,Dordrecht,Raadslid,male
