gemeente_naam,gemeente_afkorting,functie_naam,medewerker_id,medewerker,medewerker_partij
Gemeente Beverwijk,Beverwijk,Raadslid,76418,Mw. A. Gouma-Bervoets,PvdA
Gemeente Beverwijk,Beverwijk,Raadslid,133209,Dhr. P. Heinink,VVD
Gemeente Beverwijk,Beverwijk,Raadslid,133210,Dhr. R. Kat,VVD
Gemeente Beverwijk,Beverwijk,Raadslid,133211,Dhr. S.G. Ferraro,VVD
Gemeente Beverwijk,Beverwijk,Raadslid,133212,Mw. H.A.M. Witte,VVD
Gemeente Beverwijk,Beverwijk,Secretaris,20260822,Mw. mr. A.L. Sch̦lvinck,
Gemeente Beverwijk,Beverwijk,Wethouder,125674,Mw. C.G. van Weel-Niesten,CDA
Gemeente Beverwijk,Beverwijk,Wethouder,125675,Dhr. T. De Rudder,D66
Gemeente Beverwijk,Beverwijk,Wethouder,79519,Dhr. H. Erol,GroenLinks
Gemeente Beverwijk,Beverwijk,Wethouder,98958,Mw. J.W.J. Dorenbos-de Hen,PvdA
Gemeente Sliedrecht,Sliedrecht,Burgemeester,114638,Dhr. A.P.J. van  Hemmen,CDA
Gemeente Sliedrecht,Sliedrecht,Fractievoorzitter,126332,Dhr. T.A. Spek,CDA
Gemeente Sliedrecht,Sliedrecht,Fractievoorzitter,129572,Dhr. C.N. de Jager,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Fractievoorzitter,126333,Dhr. T.W. Pauw,PRO Sliedrecht
Gemeente Sliedrecht,Sliedrecht,Fractievoorzitter,126334,Dhr. A. van Rees- Huijzer,PvdA
Gemeente Sliedrecht,Sliedrecht,Fractievoorzitter,126336,Dhr. G.A. Kieft,VVD
Gemeente Sliedrecht,Sliedrecht,Locoburgemeester,89421,Dhr. J.P. Tanis,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadsgriffier,20260726,Dhr. mr. R.P.A. van  Aalst,
Gemeente Sliedrecht,Sliedrecht,Raadslid,126338,Dhr. A.L. den Besten,CDA
Gemeente Sliedrecht,Sliedrecht,Raadslid,126339,Dhr. T.A. Spek,CDA
Gemeente Sliedrecht,Sliedrecht,Raadslid,129361,Dhr. V.E. Prins,CDA
Gemeente Sliedrecht,Sliedrecht,Raadslid,126905,Dhr. C.N. de Jager,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadslid,126906,Dhr. J.C. Paas,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadslid,126907,Dhr. J.H. Visser,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadslid,126908,Dhr. M. Visser,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadslid,129573,Dhr. P.H.G. van Meeuwen,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadslid,131857,Mw. A.W. de Mul-Donker,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadslid,130414,Mw. H.M. Baars-Mulder,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Raadslid,126340,Dhr. G.P. Venis,PRO Sliedrecht
Gemeente Sliedrecht,Sliedrecht,Raadslid,126341,Dhr. P. de Borst,PRO Sliedrecht
Gemeente Sliedrecht,Sliedrecht,Raadslid,126342,Dhr. R.C. Penning,PRO Sliedrecht
Gemeente Sliedrecht,Sliedrecht,Raadslid,77658,Dhr. T.W. Pauw,PRO Sliedrecht
Gemeente Sliedrecht,Sliedrecht,Raadslid,77659,Dhr. W.H. Blanken,PRO Sliedrecht
Gemeente Sliedrecht,Sliedrecht,Raadslid,126343,Dhr. A. van Rees- Huijzer,PvdA
Gemeente Sliedrecht,Sliedrecht,Raadslid,126344,Mw. J.K. Lanser,PvdA
Gemeente Sliedrecht,Sliedrecht,Raadslid,126352,Dhr. G.A. Kieft,VVD
Gemeente Sliedrecht,Sliedrecht,Raadslid,126353,Dhr. R. Bijderwieden,VVD
Gemeente Sliedrecht,Sliedrecht,Wethouder,58119,Dhr. J.P. Tanis,ChristenUnie/SGP
Gemeente Sliedrecht,Sliedrecht,Wethouder,127688,Mw. G.J. Visser-Schlieker,PRO Sliedrecht
Gemeente Sliedrecht,Sliedrecht,Wethouder,127689,Dhr. L. van Rekom,VVD
Gemeente Waalwijk,Waalwijk,Burgemeester,118276,Dhr. drs. A.M.P. Kleijngeld,PvdA
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,20260629,Mw. C.C.J. Ruygt-Gerritsen,D66
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,127653,Dhr. mr. M. van Dongen,CDA
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,131697,Dhr. J.M. van Baardwijk,Lokaal Belang
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,21642679,Mw. E.Y. IJpelaar-Alias,Lijst IJpelaar
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,134605,Dhr. W. van Veelen,ChristenUnie
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,128722,Dhr. L. Ottens,PvdA
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,79890,Dhr. F.A.Th. den Braven,GroenLinksaf
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,122068,Dhr. C.M.A. Kuijten,VVD
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,79893,Dhr. R.A.A. Tiemstra,SGP
Gemeente Waalwijk,Waalwijk,Fractievoorzitter,79895,Dhr. J.F. Broeders,Werknemersbelang
Gemeente Waalwijk,Waalwijk,Locoburgemeester,133119,Dhr. H. Brekelmans,LokaalBelang
Gemeente Waalwijk,Waalwijk,Raadsgriffier,20260645,Dhr. G.H. Kocken,
Gemeente Waalwijk,Waalwijk,Raadslid,79906,Dhr. A.A. van Hamond,Lokaal Belang
Gemeente Waalwijk,Waalwijk,Raadslid,79905,Dhr. F.A.Th. den Braven,GroenLinksaf
Gemeente Waalwijk,Waalwijk,Raadslid,79908,Dhr. J.M. van Baardwijk,Lokaal Belang
Gemeente Waalwijk,Waalwijk,Raadslid,79907,Dhr. G.A. Damen,Lokaal Belang
Gemeente Waalwijk,Waalwijk,Raadslid,127654,Dhr. mr. M. van Dongen,CDA
Gemeente Waalwijk,Waalwijk,Raadslid,79910,Dhr. W.C.P.B. Lodenstijn,Lokaal Belang
Gemeente Waalwijk,Waalwijk,Raadslid,79909,Dhr. P.W.E. Monsieurs,Lokaal Belang
Gemeente Waalwijk,Waalwijk,Raadslid,127655,Dhr. G.M.J. Slaats,GroenLinksaf
Gemeente Waalwijk,Waalwijk,Raadslid,86250,Dhr. J.G. van Dinther,Lokaal Belang
