id,title,first_name,last_name,suffix,party,municipality,role
96771,Dhr.,D.,van der Meer,,Lokale Politieke Federatie Westland,Gemeente Westland,Fractievoorzitter
112925,Dhr.,B.G.,Paulides,,DLW,Gemeente Wassenaar,Fractievoorzitter
94889,Dhr.,W.M.,de Pijper,,Burger Belangen Moerdijk,Gemeente Moerdijk,Fractievoorzitter
21651836,Mw.,M.M.,Corten,,STIP,Gemeente Delft,Fractievoorzitter
133935,Mw.,N.,van Engelen,,GroenLinks,Gemeente Diemen,Fractievoorzitter
132014,Mw.,K.,Hagen,,D66,Gemeente De Ronde Venen,Fractievoorzitter
87766,Dhr.,L.H.P.,Cuijpers,,CDA,Gemeente Deurne,Fractievoorzitter
135340,Dhr.,J.A.M.,van Lierop,,VVD,Gemeente Deurne,Fractievoorzitter
124154,Dhr.,J.G.,Jogems,,CDA,Gemeente Dinkelland,Fractievoorzitter
131623,Dhr.,R.M.,Severijn,,PvdA,Gemeente Dinkelland,Fractievoorzitter
123047,Mw.,E.,Hanemaaijer,,CDA,Gemeente Dongeradeel,Fractievoorzitter
91793,Dhr.,A.R.,van der Aar,,VVD,Gemeente Dongeradeel,Fractievoorzitter
127863,Dhr.,J.D.,de Vries,,Dongeradeel Sociaal,Gemeente Dongeradeel,Fractievoorzitter
74186,Dhr.,E.M.M.,Verheijen,,GroenLinks,Gemeente De Wolden,Fractievoorzitter
135339,Mw.,C.J.,Arts-van der Heijden,,Progressief Akkoord Groen Links,Gemeente Deurne,Fractievoorzitter
74184,Dhr.,J.H.,Wiechers,,ChristenUnie,Gemeente De Wolden,Fractievoorzitter
88463,Dhr.,G.A.,Albers,,CDA,Gemeente Doesburg,Fractievoorzitter
77882,Mw.,C.J.,Dol-Cremers,,GroenLinks,Gemeente Den Helder,Fractievoorzitter
134819,Dhr.,J.K.,Visser,,VVD,Gemeente Den Helder,Fractievoorzitter
119631,Dhr.,D.J.C.A.M.,van Sommeren,,Stadspartij Doesburg,Gemeente Doesburg,Fractievoorzitter
119349,Mw.,G.H.,de Vries-Suierveld,,FNP,Gemeente De Fryske Marren,Fractievoorzitter
135124,Mw.,R.,Post,,Sociaal Lokaal Den Helder,Gemeente Den Helder,Fractievoorzitter
119346,Mw.,L.,Boelsma-Hoekstra,,CDA,Gemeente De Fryske Marren,Fractievoorzitter
132235,Mw.,J.,Speelman,,D66,Gemeente De Fryske Marren,Fractievoorzitter
122706,Dhr.,M.C.,Wouters,,Behoorlijk Bestuur,Gemeente Den Helder,Fractievoorzitter
127426,Dhr.,M.,Vermooten,,Fractie Vermooten,Gemeente Den Helder,Fractievoorzitter
132259,Dhr.,R.,Slort,,CDA,Gemeente Den Helder,Fractievoorzitter
122555,Mw.,T.,Biersteker,,ChristenUnie,Gemeente Den Helder,Fractievoorzitter
135179,Dhr.,R.A.,van Woudenberg,,CDA,Gemeente Delft,Fractievoorzitter
132015,Mw.,L.,Minnee,,Lijst 8,Gemeente De Ronde Venen,Fractievoorzitter
87768,Dhr.,W.A.M.,Tielemans,,DeurneNU,Gemeente Deurne,Fractievoorzitter
123282,Dhr.,P.R.,Reenders,,Stadspartij Den Helder,Gemeente Den Helder,Fractievoorzitter
132076,Mw.,A.J.,Michels,,PvdA,Gemeente Oldambt,Fractievoorzitter
125070,Dhr.,B.,Wielenga,,VVD,Gemeente Noordoostpolder,Fractievoorzitter
123397,Dhr.,A.,Bakx,,CDA,Gemeente Zoeterwoude,Fractievoorzitter
86946,Dhr.,L.H.,van der Kallen,,BSD,Gemeente Bergen op Zoom,Fractievoorzitter
134235,Dhr.,A.J.F.M.,Linssen,,Lijst Linssen,Gemeente Bergen op Zoom,Fractievoorzitter
75657,Dhr.,H.,Mak,,SP,Gemeente Wormerland,Fractievoorzitter
133149,Dhr.,H.,Kerkdijk,,CDA,Gemeente Twenterand,Fractievoorzitter
120754,Dhr.,A.,van Es,,Democraten Scherpenzeel,Gemeente Scherpenzeel,Fractievoorzitter
85216,Dhr.,M.R.R.S.,Pahladsingh,,D66,Gemeente Oud-Beijerland,Fractievoorzitter
127542,Mw.,J.,van der Leun- Schout,,VVD,Gemeente Zederik,Fractievoorzitter
126072,Dhr.,P.W.A.M.,Brooijmans,,VVD,Gemeente Dongen,Fractievoorzitter
126071,Dhr.,I.C.H.,Jansen,,VPD (Volkspartij Dongen),Gemeente Dongen,Fractievoorzitter
98553,Dhr.,W.,van Dijk,,VKG,Gemeente Zederik,Fractievoorzitter
126757,Mw. drs.,C.A.,Verbaas,,VVD,Gemeente Oud-Beijerland,Fractievoorzitter
113447,Mw.,S.,Hol,,GroenLinks,Gemeente Oud-Beijerland,Fractievoorzitter
127832,Dhr.,M.,Montens,,Democratisch Podium,Gemeente Dongen,Fractievoorzitter
122806,Dhr.,E.,Geluk,,SGP,Gemeente Zederik,Fractievoorzitter
126070,Mw.,E.C.M.,van Boxtel-Pullens,,PvdA,Gemeente Dongen,Fractievoorzitter
126891,Mw.,A.F.,Vervelde-Tuk,,ChristenUnie/SGP,Gemeente Oud-Beijerland,Fractievoorzitter
123158,Dhr.,G.J.M.,Groot,,D66,Gemeente Beemster,Fractievoorzitter
78157,Dhr.,L.,Schreuders,,ChristenUnie,Gemeente Moerdijk,Fractievoorzitter
124580,Dhr.,A.M.,Boer,,ChristenUnie/SGP,Gemeente Nijkerk,Fractievoorzitter
80032,Dhr.,B.,van der Woerd,,VVD,Gemeente Nijkerk,Fractievoorzitter
126064,Dhr.,J.,van Ruler,,CDA,Gemeente Nijkerk,Fractievoorzitter
21573238,Dhr.,J.,Oechies,,SP,Gemeente Wijk bij Duurstede,Fractievoorzitter
126380,Mw.,A.B.,Janssen- van Raaij,,PvdA,Gemeente Waterland,Fractievoorzitter
127640,Dhr.,G.L.J.,Werring,,RPP,Gemeente Landerd,Fractievoorzitter
133217,Dhr.,N.R.,Werkman,,CDW 2.0,Gemeente Winsum,Fractievoorzitter
123583,Dhr.,H.G.,Wind,,Gemeentebelangen,Gemeente Borger-Odoorn,Fractievoorzitter
87617,Mw.,E.C.,ter Haar-Naafs,,Burgerforum,Gemeente Losser,Fractievoorzitter
135180,Mw.,C.I.,Bel,,D66,Gemeente Delft,Fractievoorzitter
133316,Mw.,H.M.,Rijlaarsdam,,VVD,Gemeente Oldambt,Fractievoorzitter
131726,Dhr.,W.F.,van den Berg,,Fractie Van den Berg,Gemeente Eemnes,Fractievoorzitter
75958,Dhr.,A.,Elfferich,,D66,Gemeente Landsmeer,Fractievoorzitter
97431,Dhr.,D.,Dubling,,VVA (Vrijheid voor Allen),Gemeente Weststellingwerf,Fractievoorzitter
129838,Dhr.,F.,Binnendijk,,CDA,Gemeente Alkmaar,Fractievoorzitter
123966,Dhr.,M.,Douma,,Lokaal Belang,Gemeente Brummen,Fractievoorzitter
86432,Dhr.,C.A.,van Ekelenburg,,D66,Gemeente Appingedam,Fractievoorzitter
135544,Mw.,C.,Otter-van den Bosch,,ChristenUnie,Gemeente Ede,Fractievoorzitter
21586102,Dhr.,S.,Oegema,,PvdA,Gemeente Meierijstad,Fractievoorzitter
73924,Dhr.,J.,Berghuis,,ChristenUnie,Gemeente Bedum,Fractievoorzitter
124772,Dhr.,M.M.,Rijk,,Nieuw Gemeentebelang,Gemeente Sluis,Fractievoorzitter
113860,Mw.,A.J.,Nijman,,GroenLinks,Gemeente Heemskerk,Fractievoorzitter
126541,Dhr.,J.H.,Strijbosch,,PvdA,Gemeente Laarbeek,Fractievoorzitter
133654,Mw.,L.M.C.,Haack,,VVD,Gemeente Schouwen-Duiveland,Fractievoorzitter
127664,Dhr.,R.G.J.,Reker,,Lijst Pim Fortuyn,Gemeente Eindhoven,Fractievoorzitter
131132,Mw.,L.,Hofman,,CDA,Gemeente Eindhoven,Fractievoorzitter
132372,Dhr. ir.,J.,Rozendaal,,VVD,Gemeente Eindhoven,Fractievoorzitter
133077,Dhr.,R.,Thijs,,GroenLinks,Gemeente Eindhoven,Fractievoorzitter
129442,Dhr.,J.,van Essen,,D66,Gemeente Losser,Fractievoorzitter
133633,Dhr.,T.C.W.M.,Alkemade,,CDA,Gemeente Noordwijk,Fractievoorzitter
131707,Mw.,K.V.B.,Veneberg,,D66,Gemeente Hengelo Ov.,Fractievoorzitter
121016,Dhr.,J.J.H.,Rikkerink,,VVD,Gemeente Hengelo Ov.,Fractievoorzitter
82086,Dhr.,E.,Alkema,,ChristenUnie,Gemeente Hengelo Ov.,Fractievoorzitter
82091,Dhr.,F.,van Grouw,,SP,Gemeente Hengelo Ov.,Fractievoorzitter
130653,Dhr.,S.M.A.,Horsthuis,,Lijst Horsthuis,Gemeente Hengelo Ov.,Fractievoorzitter
131622,Dhr.,A.P.M.,Maathuis,,D66,Gemeente Dinkelland,Fractievoorzitter
134830,Mw.,L.,Bregman-de Reus,,Gemeentebelangen Drechterland,Gemeente Drechterland,Fractievoorzitter
79053,Dhr. ir.,J.,Klasen,,VVD,Gemeente Drechterland,Fractievoorzitter
91834,Mw.,C.A.,van Loon-Noussen,,VVD,Gemeente Kapelle,Fractievoorzitter
135414,Mw.,A.B.,Evertz,,PvdA,Gemeente Kapelle,Fractievoorzitter
123033,Dhr.,P,Kruizinga,,ChristenUnie,Gemeente Kapelle,Fractievoorzitter
123042,Mw.,M.M.,Boon-Visser,,CDA,Gemeente Drechterland,Fractievoorzitter
135413,Dhr.,S.A.,Mackintosh,,CDA,Gemeente Kapelle,Fractievoorzitter
123044,Dhr.,M.H.,ten Have,,Senioren Partij Drechterland,Gemeente Drechterland,Fractievoorzitter
125369,Dhr.,T.A.H.,Dijkstra,,PvdA,Gemeente Tynaarlo,Fractievoorzitter
135230,Dhr.,I.,van der Giesen,,Fractie Van der Giesen,Gemeente Cromstrijen,Fractievoorzitter
22581009,Dhr.,J.M.,Goedegebuure,,SGP,Gemeente Alphen aan den Rijn,Fractievoorzitter
122717,Mw.,M.A.T.,van den Broek,,CDA,Gemeente Boekel,Fractievoorzitter
133870,Mw.,E.M.M.,Vlietstra-Wouterse,,D66,Gemeente Hollands Kroon,Fractievoorzitter
135095,Mw.,M.C.A.,Vellinga-Beemsterboer,,D66,Gemeente S&uacute;dwest Frysl&acirc;n,Fractievoorzitter
122379,Dhr.,H.,van den Born,,ChristenUnie,Gemeente Tynaarlo,Fractievoorzitter
89859,Dhr.,C.J.P.,van Belzen,,ChristenUnie/SGP,Gemeente Nieuwkoop,Fractievoorzitter
122206,Mw.,W.G.,Persoon,,Aalsmeerse Belangen,Gemeente Aalsmeer,Fractievoorzitter
120539,Dhr.,N.,van Hoogdalem,,VVD,Gemeente Katwijk,Fractievoorzitter
81153,Dhr.,G.,Pieters,,VVD,Gemeente Tynaarlo,Fractievoorzitter
119393,Dhr.,B.,Brouwer,,GB Heerenveen,Gemeente Heerenveen,Fractievoorzitter
87767,Dhr.,M.P.,Dankers,,DOE!,Gemeente Deurne,Fractievoorzitter
134177,Dhr.,H.,Langbroek,,Het Enkhuizer Alternatief,Gemeente Enkhuizen,Fractievoorzitter
130492,Dhr.,B.,Overgaauw,,CDA,Gemeente Nissewaard,Fractievoorzitter
20841810,Mw.,A.M.J.G.,Housen-Donners,,CDA,Gemeente Kerkrade,Fractievoorzitter
134259,Dhr.,H.J.,Groote,,Lijst Groot Montferland,Gemeente Montferland,Fractievoorzitter
21571650,Dhr.,H.M.,Klaasen,,D66,Gemeente Heemstede,Fractievoorzitter
91595,Dhr.,J.H.,Maas,,PvdA,Gemeente Heemstede,Fractievoorzitter
120323,Dhr.,E.,de Zeeuw,,GroenLinks,Gemeente Heemstede,Fractievoorzitter
124444,Mw.,M.A.U.,Waterlander,,CDA,Gemeente Heemstede,Fractievoorzitter
125190,Dhr.,G.,van der Meer,,D66,Gemeente Zeewolde,Fractievoorzitter
87120,Dhr.,B.G.J.S.,Sonneveld,,Leefbaar Zeewolde,Gemeente Zeewolde,Fractievoorzitter
129145,Dhr.,R.E.,Visser,,Burger Belang,Gemeente Zeewolde,Fractievoorzitter
131906,Mw.,J.M.A.,Huckriede,,VVD,Gemeente Zeewolde,Fractievoorzitter
20743176,Mw.,J.,Dubbink,,PvdA,Gemeente Houten,Fractievoorzitter
129569,Mw. drs.,H.C.M.,Langen,,PvdA,Gemeente De Wolden,Fractievoorzitter
124614,Dhr.,G.J.J.,Huth,,CDA,Gemeente Landgraaf,Fractievoorzitter
123726,Dhr. drs.,L.A.M.G.,Huijdts,,D66,Gemeente Amersfoort,Fractievoorzitter
97804,Dhr. ing.,J.J.W.,van Wegen,,Burger Partij Amersfoort,Gemeente Amersfoort,Fractievoorzitter
131538,Mw.,M.,Paffen-Zeenni,,CDA,Gemeente Amersfoort,Fractievoorzitter
123728,Dhr.,R.,Mulder,,OPA,Gemeente Amersfoort,Fractievoorzitter
97805,Mw. drs.,S.J.,Kennedy-Doornbos,,ChristenUnie,Gemeente Amersfoort,Fractievoorzitter
132987,Mw.,J.,Smith-Visser,,ChristenUnie,Gemeente Houten,Fractievoorzitter
124405,Dhr.,H.J.,van Hardeveld,,CDA,Gemeente Baarn,Fractievoorzitter
93961,Dhr.,J.Z.T.,Pieper,,Progressief Onderbanken,Gemeente Onderbanken,Fractievoorzitter
92849,Dhr.,R.A.M.,Borger,,VVD,Gemeente Onderbanken,Fractievoorzitter
132948,Dhr.,J.H.,Timmermans,,CDA,Gemeente Onderbanken,Fractievoorzitter
130840,Dhr.,I.T.,Hemminga,,PvdA,Gemeente Heiloo,Fractievoorzitter
134398,Mw. drs.,B.M.,Luiten,,PvdA,Gemeente Hardenberg,Fractievoorzitter
127306,Dhr.,G.H.G.,Willems,,VVD,Gemeente Eijsden-Margraten,Fractievoorzitter
131057,Mw.,A.,van den Heuvel,,SP,Gemeente Nieuwegein,Fractievoorzitter
126105,Dhr.,F.H.J.,van Tilburg,,Transparant Deurne,Gemeente Deurne,Fractievoorzitter
86953,Dhr.,J.G.,Huismans,,VVD,Gemeente Bergen op Zoom,Fractievoorzitter
92938,Dhr.,C.D.,Walraven,,VVD,Gemeente Twenterand,Fractievoorzitter
130246,Dhr. mr.,C.,van der Linden,,Onafhankelijk Liberaal,Gemeente Haarlemmermeer,Fractievoorzitter
129268,Dhr. ing.,J.L.A.,Hermanussen,,VDB/LO Vijf Dorpen Belang/Lijst Overloon,Gemeente Boxmeer,Fractievoorzitter
127771,Dhr.,R.P.,Hendriks,,Liberaal Wormerland,Gemeente Wormerland,Fractievoorzitter
127494,Mw.,M.C.,van der Meer,,Z&oacute;! Zoetermeer,Gemeente Zoetermeer,Fractievoorzitter
20802718,Dhr.,A.H.,van Dorp,,ChristenUnie,Gemeente Krimpenerwaard,Fractievoorzitter
22108943,Dhr.,R.W.M,B&ouml;hmer,,Progressief Landerd,Gemeente Landerd,Fractievoorzitter
133419,Dhr.,R.A.E.,Tijssen,,Burgerbelangen Bodegraven-Reeuwijk,Gemeente Bodegraven-Reeuwijk,Fractievoorzitter
134610,Mw.,C.,B&ouml;lger-Schoenmakers,,Hart voor Blaricum,Gemeente Blaricum,Fractievoorzitter
106870,Dhr.,R.,Smits,,GroenLinks,Gemeente Bodegraven-Reeuwijk,Fractievoorzitter
106871,Mw.,L.,Hertogh,,PvdA,Gemeente Bodegraven-Reeuwijk,Fractievoorzitter
122117,Mw.,H.T.W.,Boender,,VVD,Gemeente Blaricum,Fractievoorzitter
129392,Mw.,G.R.,Kukupessy-Rokebrand,,De Blaricumse Partij,Gemeente Blaricum,Fractievoorzitter
33918,Dhr.,A.,de Groot,,ChristenUnie,Gemeente Bodegraven-Reeuwijk,Fractievoorzitter
114892,Dhr.,R.,van Papeveld,,CDA,Gemeente Goeree-Overflakkee,Fractievoorzitter
131737,Mw.,J.W.,van Vrouwerff,,Lijst Van Vrouwerff,Gemeente Geldermalsen,Fractievoorzitter
131612,Dhr.,H.J.B.A.,van Heusden,,CDA,Gemeente Geldermalsen,Fractievoorzitter
128383,Mw.,I.,van Dijk,,CDA,Gemeente Gemert-Bakel,Fractievoorzitter
122636,Dhr.,J.J.M.,Rietbergen,,Leefbaar Geldermalsen,Gemeente Geldermalsen,Fractievoorzitter
20664892,Dhr.,E.R.,Goossens,,Dorpsbelangen,Gemeente Geldermalsen,Fractievoorzitter
88879,Dhr.,J.,Wessels,,GroenLinks,Gemeente Grootegast,Fractievoorzitter
128474,Mw. mr.,W.C.P.,Steeghs,,Dorpspartij,Gemeente Gemert-Bakel,Fractievoorzitter
123394,Dhr. drs.,R.H.J.,Ronken,,Franssen,Gemeente Gulpen-Wittem,Fractievoorzitter
83292,Dhr.,J.M.,de Geus,,D66,Gemeente Geldermalsen,Fractievoorzitter
127475,Dhr.,F.J.C.,Faeles,,OPA,Gemeente Gemert-Bakel,Fractievoorzitter
130685,Dhr.,R.,Maliepaard,,Fractie Maliepaard,Gemeente Goeree-Overflakkee,Fractievoorzitter
122637,Dhr.,A.F.,Broedelet,,VVD,Gemeente Geldermalsen,Fractievoorzitter
126822,Mw.,J.A.,van Hulsteijn,,VVD,Gemeente Gennep,Fractievoorzitter
133315,Dhr. ir.,A.G.H.,Reintjes,,CDA,Gemeente Gennep,Fractievoorzitter
134133,Dhr.,F.P.M.,Pubben,,D66,Gemeente Gennep,Fractievoorzitter
88881,Dhr.,G.A.,van Werven,,VVD,Gemeente Grootegast,Fractievoorzitter
121971,Dhr.,A.G.J.,van Happen,,D66,Gemeente Geldrop-Mierlo,Fractievoorzitter
88672,Dhr.,G.G.J.M.,Mosselaar,,VVD,Gemeente Geldrop-Mierlo,Fractievoorzitter
96030,Dhr.,F.J.M.C.,Stravers,,DGG,Gemeente Geldrop-Mierlo,Fractievoorzitter
115652,Dhr.,B.P.M.,Vreugde,,Vitale Kernen Goeree-Oostflakkee,Gemeente Goeree-Overflakkee,Fractievoorzitter
123474,Dhr.,P.W.A.J.,Mastenbroek,,PvdA,Gemeente Gemert-Bakel,Fractievoorzitter
129118,Dhr.,M.J.J.,Claasen,,CDA,Gemeente Geldrop-Mierlo,Fractievoorzitter
113478,Dhr.,P.,de Peuter,,SP,Gemeente Geertruidenberg,Fractievoorzitter
128089,Dhr.,R.,Verkuijl,,VVD,Gemeente Gouda,Fractievoorzitter
121402,Dhr.,J.T.,Krins,,ChristenUnie,Gemeente Gouda,Fractievoorzitter
121401,Dhr. drs.,H.,van Rossum,,CDA,Gemeente Gouda,Fractievoorzitter
113479,Dhr.,P.,Kok,,VVD,Gemeente Geertruidenberg,Fractievoorzitter
128536,Mw.,F.W.J.,van de Weerd-van Zoelen,,GroenLinks,Gemeente Geertruidenberg,Fractievoorzitter
132867,Dhr.,T.,Mertens,,D66,Gemeente Geertruidenberg,Fractievoorzitter
121092,Mw.,A.A.,Vos-van der Maas,,Keerpunt '74,Gemeente Geertruidenberg,Fractievoorzitter
22042034,Dhr.,M.J.W.,van Tongeren,,Leefbaarder Waalre,Gemeente Waalre,Fractievoorzitter
21569712,Dhr.,C.J.,Kindt,,PvdA,Gemeente Wormerland,Fractievoorzitter
134818,Mw.,A.,Kelder-Ranter,,OpKoers.Nu,Gemeente Hardenberg,Fractievoorzitter
86206,Mw.,A.M.A.,Jonkhout,,CDA,Gemeente Meerssen,Fractievoorzitter
134581,Mw.,T,Bijl-Oord,,BuitenGewoon Leefbaar,Gemeente Steenwijkerland,Fractievoorzitter
124669,Dhr.,J.W.,van Dalen,,D66,Gemeente Steenwijkerland,Fractievoorzitter
116523,Dhr.,M.,Scheringa,,ChristenUnie,Gemeente Steenwijkerland,Fractievoorzitter
80845,Mw.,T.,Jongman-Smit,,PvdA,Gemeente Steenwijkerland,Fractievoorzitter
72760,Dhr.,A.W.,Stapel,,VVD,Gemeente Steenwijkerland,Fractievoorzitter
127301,Dhr. mr.,F.E.,Boon,,D66,Gemeente Eijsden-Margraten,Fractievoorzitter
128205,Mw.,V.,Weemstra- van Dorsten,,CDA,Gemeente Steenwijkerland,Fractievoorzitter
120900,Dhr.,J.B.,Heinen,,SGP,Gemeente Bunschoten,Fractievoorzitter
120898,Mw.,M.,van de Groep-Koelewijn,,Christelijke Arbeiders Partij,Gemeente Bunschoten,Fractievoorzitter
114061,Dhr.,W.,de Boer,,VVD,Gemeente Bunschoten,Fractievoorzitter
89206,Dhr.,P.F.,Koops,,SVP,Gemeente Bunschoten,Fractievoorzitter
120899,Dhr.,W.A.,Koelewijn,,ChristenUnie,Gemeente Bunschoten,Fractievoorzitter
78550,Dhr. drs.,W.J.W.A.,van der Zanden,,GroenLinks,Gemeente Oosterhout,Fractievoorzitter
120984,Dhr.,J.B.J.M.,Wolterink,,Nieuwe Liberalen Oost Gelre (NLOG),Gemeente Oost Gelre,Fractievoorzitter
22042025,Dhr.,J.A.J.,Claessen,,A-WB,Gemeente Waalre,Fractievoorzitter
123138,Dhr.,D.E.,van 't Hof,,Stichtse Vecht Beweegt,Gemeente Stichtse Vecht,Fractievoorzitter
84998,Dhr.,M.W.,Verheijdt,,PvdA,Gemeente Nunspeet,Fractievoorzitter
126161,Dhr.,G.J.M.,op de Weegh,,BBO,Gemeente Overbetuwe,Fractievoorzitter
115406,Mw.,A.H.,de Boer,,GroenLinks,Gemeente Utrecht,Fractievoorzitter
128978,Dhr.,G.J.,Ram,,VVD,Gemeente Zaanstad,Fractievoorzitter
128399,Dhr.,J.M.,de Koning,,Gouda Positief/GBG,Gemeente Gouda,Fractievoorzitter
133378,Dhr.,E.,Leusink,,ChristenUnie,Gemeente Nunspeet,Fractievoorzitter
119608,Dhr.,H.,van de Voort,,Pro5,Gemeente Bladel,Fractievoorzitter
88866,Dhr.,D.S.C.,Jansen,,Bladel Transparant,Gemeente Bladel,Fractievoorzitter
87046,Mw.,A.P.,Hospel-Koster,,VVD,Gemeente Bladel,Fractievoorzitter
133423,Mw.,D.,van Bennekom-van der Pad,,SP,Gemeente Brielle,Fractievoorzitter
118841,Mw. dr.,W.L.L.P.,Pluk,,ABC,Gemeente Cuijk,Fractievoorzitter
112035,Dhr.,G.R.,Fennema,,D66,Gemeente Noordenveld,Fractievoorzitter
133448,Dhr.,G.J.D.,van Zetten,,Gemeentebelangen,Gemeente Buren,Fractievoorzitter
130013,Dhr.,R.P.,Verheijen,,CDA,Gemeente Berg en Dal,Fractievoorzitter
21648709,Dhr.,W.H.F.,van de Veerdonk,,Beter De Bilt,Gemeente De Bilt,Fractievoorzitter
22674664,Dhr.,Th.,Aalbers,,ChristenUnie,Gemeente De Bilt,Fractievoorzitter
124714,Dhr.,M.,Boer,,SP,Gemeente De Bilt,Fractievoorzitter
124711,Dhr.,D.A.W.,de Groot,,CDA,Gemeente De Bilt,Fractievoorzitter
124713,Dhr.,K.,Hagedoorn,,PvdA,Gemeente De Bilt,Fractievoorzitter
134765,Dhr.,P,Schlamilch,,Forza De Bilt,Gemeente De Bilt,Fractievoorzitter
128313,Dhr.,Th.H.B.M.,Donderwinkel,,CDA,Gemeente Oost Gelre,Fractievoorzitter
122570,Mw.,P.C.,van der Wereld-Verkerk,,Samen voor Kaag en Braassem,Gemeente Kaag en Braassem,Fractievoorzitter
74994,Dhr.,F.M.M.M.,Rockx,,CDA,Gemeente Halderberge,Fractievoorzitter
120206,Dhr.,P.J.,Oolbekkink,,Oolbekkink,Gemeente Waalre,Fractievoorzitter
20256053,Dhr.,P.C.I.,Meijer,,Forza! Haarlemmermeer,Gemeente Haarlemmermeer,Fractievoorzitter
129887,Dhr.,A.J.,Epskamp,,Senioren Partij Alkmaar,Gemeente Alkmaar,Fractievoorzitter
20470605,Dhr.,J.,Roland,,Ons Kerkrade (OK),Gemeente Kerkrade,Fractievoorzitter
125576,Mw.,N.H.M.,Oosterhof-Heemskerk,,CDA,Gemeente Nieuwkoop,Fractievoorzitter
111682,Dhr.,P.,de Pater,,GemeenteBelangen,Gemeente Ede,Fractievoorzitter
21648564,Mw.,M.J.,Wierda,,GroenLinks,Gemeente Bloemendaal,Fractievoorzitter
91551,Dhr.,B.H.M.,Swinkels,,De Werkgroep,Gemeente Laarbeek,Fractievoorzitter
135270,Dhr.,F.A.M.,Aerts,,CDA,Gemeente Alphen-Chaam,Fractievoorzitter
134622,Dhr.,H.A.,Bos,,Wakker Emmen,Gemeente Emmen,Fractievoorzitter
135161,Mw.,E.F.M.,Schellekens,,D66,Gemeente Vught,Fractievoorzitter
124136,Mw.,E.A.,de Ruijter,,GroenWit,Gemeente Vlieland,Fractievoorzitter
112888,Dhr.,A.L.,van Woesik,,Gemeentebelangen,Gemeente Vught,Fractievoorzitter
131898,Dhr. drs.,J.G.W.,Rooijakkers,,PvdA,Gemeente Veldhoven,Fractievoorzitter
82363,Dhr.,G.C.W.M.P.,Slegers,,CDA,Gemeente Veldhoven,Fractievoorzitter
130101,Dhr.,G.A.,Sips,,Lokale Partij Vlissingen,Gemeente Vlissingen,Fractievoorzitter
73564,Dhr.,H.B.P.,Kootkar,,Samenwerkend Veldhoven,Gemeente Veldhoven,Fractievoorzitter
133579,Mw.,I.J.,Hartlief,,D66,Gemeente Veldhoven,Fractievoorzitter
21584709,Dhr.,J.J.,Rijkse,,SP,Gemeente Vlissingen,Fractievoorzitter
130453,Dhr.,W.B.,Kraan,,Progressief Ondernemend Vlissingen,Gemeente Vlissingen,Fractievoorzitter
135128,Dhr.,A.H.J.,de Kort,,VVD,Gemeente Veldhoven,Fractievoorzitter
82364,Dhr.,G.L.C.,Jonkers,,Gemeente Belangen Veldhoven,Gemeente Veldhoven,Fractievoorzitter
20573521,Dhr.,N.G.D.,Peters,,D66,Gemeente Vlissingen,Fractievoorzitter
93980,Dhr.,J.C.,Hagen,,Christelijke Groepering Schiermonnikoog,Gemeente Schiermonnikoog,Fractievoorzitter
123164,Dhr.,W.J.,Groendijk,,Schiermonnikoogs Belang,Gemeente Schiermonnikoog,Fractievoorzitter
133703,Dhr.,N.M.,van der Poel,,SGP,Gemeente Ede,Fractievoorzitter
133895,Mw.,E.L.,Loos,,D66,Gemeente Kaag en Braassem,Fractievoorzitter
125932,Dhr.,C.,van Hattum,,ChristenUnie,Gemeente Neder-Betuwe,Fractievoorzitter
125935,Dhr.,N.,van Wolfswinkel,,SGP,Gemeente Neder-Betuwe,Fractievoorzitter
125933,Mw.,G.R.F.,Berends- Jansen,,Gemeentebelangen,Gemeente Neder-Betuwe,Fractievoorzitter
131673,Dhr.,J.M.,de Jong,,CDA,Gemeente Ameland,Fractievoorzitter
125347,Dhr. drs.,H.L.M.,Groetelaers,,PPA,Gemeente Sint-Michielsgestel,Fractievoorzitter
130044,Dhr.,J.R.,Dekker,,CDA,Gemeente Krimpenerwaard,Fractievoorzitter
125122,Mw.,A.G.,Zandbergen-Beishuizen,,CDA,Gemeente Achtkarspelen,Fractievoorzitter
125125,Dhr.,T.,Nicolai,,PvdA,Gemeente Achtkarspelen,Fractievoorzitter
118018,Mw.,R.J.,Gjaltema-van der Laan,,CDA,Gemeente Marum,Fractievoorzitter
20257714,Dhr.,A.,Molenaar,,Fractie Molenaar,Gemeente Zaanstad,Fractievoorzitter
119614,Dhr.,J.J.,van Gemeren,,NieuwDemocratischZeist,Gemeente Zeist,Fractievoorzitter
96768,Dhr.,H.K.,Schuring,,PvdA,Gemeente Zeist,Fractievoorzitter
134017,Mw.,A.W.,Pastoor,,CDA,Gemeente Zeist,Fractievoorzitter
131125,Dhr.,J.P.M.,van Loozenoord,,VVD,Gemeente Zeist,Fractievoorzitter
21645452,Mw.,H.N.,Veltman-Kamp,,VVD,Gemeente Ede,Fractievoorzitter
125877,Dhr.,G.E.,Visser,,VVD,Gemeente Winterswijk,Fractievoorzitter
129228,Dhr.,D.M.,Thijssen,,PvdA,Gemeente Deurne,Fractievoorzitter
131027,Dhr.,P.,Heerens,,Gemeente Belang Schoonhoven,Gemeente Krimpenerwaard,Fractievoorzitter
