system_id,title,initials,first_name,given_name,last_name,suffix,party,department,municipality,role
79229,Dhr.,A.,,,Oldenkamp,,ChristenUnie,,Zutphen,Raadslid
120448,Mw.,L.,,,Luesink,,GroenLinks,,Zutphen,Raadslid
120447,Mw.,G.I.,,,Timmer-Dingemans,,D66,,Zutphen,Raadslid
120451,Mw.,M.M.M.,,,Moester,,PvdA,,Zutphen,Raadslid
79235,Mw.,C.,,,Oosterhoff,,GroenLinks,,Zutphen,Raadslid
120454,Dhr.,M.J.,,,ten Broeke,,SP,,Zutphen,Raadslid
79238,Dhr.,H.W.,,,Hissink,,PvdA,,Zutphen,Raadslid
120455,Mw.,E.,,,MÃ¼ller,,SP,,Zutphen,Raadslid
120457,Dhr.,J.,,,Boersbroek,,Stadspartij,,Zutphen,Raadslid
133133,Dhr.,G.J.N.,,,MÃ¼ller,,SP,,Zutphen,Raadslid
134425,Dhr.,M.G.S.,,,Siemes,,Burgerbelang,,Zutphen,Raadslid
99251,Mw.,W.M.,,,Voorham,,D66,,Zutphen,Raadslid
130997,Dhr.,A.W.,,,Jansen,,BewustZW,,Zutphen,Raadslid
131004,Mw.,E.,,,Jager,,SP,,Zutphen,Raadslid
131005,Dhr.,G.J.H,,,Pelgrim,,Stadspartij,,Zutphen,Raadslid
129347,Dhr.,A.IJ.,,,Pepers,,Fractie Pepers en Verwoort,,Zutphen,Raadslid
129350,Mw.,E.,,,van Beek-van Heerde,,Burgerbelang,,Zutphen,Raadslid
129349,Mw.,A.,,,Verwoort,,Fractie Pepers en Verwoort,,Zutphen,Raadslid
132180,Dhr.,F.,,,van Vliet,,Partij Van Vliet,,Zutphen,Raadslid
120459,Mw.,D.,,,Bogerd,,Stadspartij,,Zutphen,Raadslid
79252,Dhr.,W.P.,,,van Stockum,,VVD,,Zutphen,Raadslid
99252,Mw.,A.,,,van Dijk,,VVD,,Zutphen,Raadslid
20270147,Dhr.,B.P.P.,,,Janssen,,,,Zutphen,Secretaris
132592,Dhr.,R.C.M.,,,Sueters,,Burgerbelang,,Zutphen,Wethouder
128116,Mw.,J.,,,Pennings-Hanemaaijer,,CDA,,Zutphen,Wethouder
86015,Mw.,P.C.M.,,,Withagen,,GroenLinks,,Zutphen,Wethouder
119454,Mw.,A.,,,de Jonge,,PvdA,,Zutphen,Wethouder
128118,Dhr.,O.W.,,,Bosch,,VVD,,Zutphen,Wethouder
132298,Mw.,M.,,,Besselink,,PvdA,,Bronckhorst,Burgemeester
83843,Dhr.,D.J.,,,Huntelaar,,CDA,,Bronckhorst,Fractievoorzitter
94894,Mw.,J.,,,Prick,,D66,,Bronckhorst,Fractievoorzitter
121350,Dhr.,E.W.,,,Blaauw,,GBB,,Bronckhorst,Fractievoorzitter
121351,Dhr.,H.W.M.,,,van Rooijen,,GroenLinks,,Bronckhorst,Fractievoorzitter
121352,Mw.,J.W.M.,,,Lichtenberg,,PvdA,,Bronckhorst,Fractievoorzitter
121353,Dhr.,A.J.H.,,,van Linder,,VVD,,Bronckhorst,Fractievoorzitter
113150,Dhr.,P.H.M.,,,Seesing,,CDA,,Bronckhorst,Locoburgemeester
20270046,Mw.,M.,,,van der Leur,,,,Bronckhorst,Raadsgriffier
121354,Dhr.,B.T.,,,Weverink,,CDA,,Bronckhorst,Raadslid
125185,Dhr.,C.J.,,,Jansen,,CDA,,Bronckhorst,Raadslid
79577,Dhr.,D.J.,,,Huntelaar,,CDA,,Bronckhorst,Raadslid
79578,Dhr.,H.,,,Onstenk,,CDA,,Bronckhorst,Raadslid
121355,Dhr.,J.,,,Klein Lenderink,,CDA,,Bronckhorst,Raadslid
125186,Dhr.,M.,,,Hebbink,,CDA,,Bronckhorst,Raadslid
129344,Dhr.,W.J.G.,,,Pelgrom,,CDA,,Bronckhorst,Raadslid
79581,Mw.,J.,,,Rexwinkel-van den Berg,,CDA,,Bronckhorst,Raadslid
121356,Dhr.,J.J.M.,,,de Brouwer,,D66,,Bronckhorst,Raadslid
79584,Mw.,J.,,,Prick,,D66,,Bronckhorst,Raadslid
134651,Mw.,J.W.,,,Knake,,D66,,Bronckhorst,Raadslid
121357,Dhr.,D.,,,van Elk,,GBB,,Bronckhorst,Raadslid
121358,Dhr.,E.W.,,,Blaauw,,GBB,,Bronckhorst,Raadslid
121359,Dhr.,M.,,,Westerink,,GBB,,Bronckhorst,Raadslid
121360,Dhr.,Y.,,,Klein Braskamp,,GBB,,Bronckhorst,Raadslid
129279,Mw.,J.I.M.,,,Steffens,,GBB,,Bronckhorst,Raadslid
121361,Dhr.,H.W.M.,,,van Rooijen,,GroenLinks,,Bronckhorst,Raadslid
135084,Mw.,U.B.J.M.,,,ter Braak,,GroenLinks,,Bronckhorst,Raadslid
125187,Dhr.,L.P.M.,,,Preijde,,PvdA,,Bronckhorst,Raadslid
79590,Mw.,J.,,,Bergervoet-Smeitink,,PvdA,,Bronckhorst,Raadslid
121363,Mw.,J.W.M.,,,Lichtenberg,,PvdA,,Bronckhorst,Raadslid
121364,Dhr.,A.J.H.,,,van Linder,,VVD,,Bronckhorst,Raadslid
79592,Dhr.,B.,,,Wisselink,,VVD,,Bronckhorst,Raadslid
121365,Dhr.,M.A.S.M.,,,Leferink,,VVD,,Bronckhorst,Raadslid
79599,Mw.,T.,,,Lusink,,VVD,,Bronckhorst,Raadslid
20270080,Dhr.,B.,,,Drewes,,,,Bronckhorst,Secretaris
111698,Dhr.,A.A.L.M.,,,Spekschoor,,CDA,,Bronckhorst,Wethouder
83855,Dhr.,P.H.M.,,,Seesing,,CDA,,Bronckhorst,Wethouder
128534,Dhr.,J.,,,Engels,,D66,,Bronckhorst,Wethouder
128535,Dhr.,A.R.,,,Peppelman,,PvdA,,Bronckhorst,Wethouder
126949,Mw. mr.,A.H.,,,Bronsvoort,,PvdA,,Oost Gelre,Burgemeester
128313,Dhr.,Th.H.B.M.,,,Donderwinkel,,CDA,,Oost Gelre,Fractievoorzitter
80883,Dhr.,R.,,,van der Meulen,,D66,,Oost Gelre,Fractievoorzitter
120984,Dhr.,J.B.J.M.,,,Wolterink,,Nieuwe Liberalen Oost Gelre (NLOG),,Oost Gelre,Fractievoorzitter
128314,Dhr.,F.,,,Schmidt,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Fractievoorzitter
80884,Dhr.,R.M.J.,,,Klein Tank,,PvdA,,Oost Gelre,Fractievoorzitter
133232,Dhr.,B.T.M.,,,Porskamp,,VVD,,Oost Gelre,Fractievoorzitter
128311,Mw. mr.,M.G.,,,Frank,,CDA,,Oost Gelre,Locoburgemeester
20269990,Dhr.,J.,,,Vinke,,,,Oost Gelre,Raadsgriffier
120987,Dhr.,N.A.,,,Bragt,,CDA,,Oost Gelre,Raadslid
120988,Dhr.,T.B.M.,,,Krabben,,CDA,,Oost Gelre,Raadslid
120989,Dhr.,T.H.,,,Hulshof,,CDA,,Oost Gelre,Raadslid
80563,Dhr.,Th.H.B.M.,,,Donderwinkel,,CDA,,Oost Gelre,Raadslid
126950,Dhr.,W.J.W.M.,,,Leemreize,,CDA,,Oost Gelre,Raadslid
80890,Mw.,C.M.M.,,,Heming-Borgiijnk,,CDA,,Oost Gelre,Raadslid
80891,Mw.,Y.E.M.,,,Winkel-Moormann,,CDA,,Oost Gelre,Raadslid
80565,Dhr.,R.,,,van der Meulen,,D66,,Oost Gelre,Raadslid
120990,Dhr.,G.C.M.,,,klein Gunnewiek,,Nieuwe Liberalen Oost Gelre (NLOG),,Oost Gelre,Raadslid
120991,Dhr.,J.B.J.M.,,,Wolterink,,Nieuwe Liberalen Oost Gelre (NLOG),,Oost Gelre,Raadslid
126951,Dhr.,F.,,,Schmidt,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Raadslid
126952,Dhr.,J.W.H.,,,Bongers,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Raadslid
112493,Dhr.,R.W.,,,Willering,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Raadslid
120994,Mw.,A.H.J.,,,Konings-Penterman,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Raadslid
120995,Mw.,C.J.M.,,,Sonderen-Harbers,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Raadslid
80894,Dhr.,P.H.M.,,,Baks,,PvdA,,Oost Gelre,Raadslid
80568,Dhr.,R.M.J.,,,Klein Tank,,PvdA,,Oost Gelre,Raadslid
133177,Dhr.,A.A.W.,,,Wopereis,,VVD,,Oost Gelre,Raadslid
131632,Dhr.,B.T.M.,,,Porskamp,,VVD,,Oost Gelre,Raadslid
120997,Dhr. dr.,K.J.M.,,,Bonsen,,VVD,,Oost Gelre,Raadslid
80897,Dhr.,K.,,,Porskamp,,VVD,,Oost Gelre,Raadslid
20270020,Mw.,M.,,,Nekkers,,,,Oost Gelre,Secretaris
126953,Dhr.,J.B.M.,,,Hoenderboom,,CDA,,Oost Gelre,Wethouder
126954,Mw. mr.,M.G.,,,Frank,,CDA,,Oost Gelre,Wethouder
84746,Dhr.,R.H.M.,,,Hoijtink,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Wethouder
83832,Dhr.,V.F.M.,,,van Uem,,Onafhankelijken Oost Gelre (OOG),,Oost Gelre,Wethouder
132338,Dhr.,S.W.,,,van 't Erve,,GroenLinks,,Lochem,Burgemeester
133511,Dhr.,P.B.,,,ter Maat,,CDA,,Lochem,Fractievoorzitter
20839096,Dhr.,H.,,,Harmsen,,D66,,Lochem,Fractievoorzitter
73983,Mw.,M.J.,,,Eggink-Meuleman,,Gemeentebelangen,,Lochem,Fractievoorzitter
133512,Mw.,J.,,,van Borrendam,,GroenLinks,,Lochem,Fractievoorzitter
113360,Mw.,M.,,,Beuke,,PvdA,,Lochem,Fractievoorzitter
120684,Dhr.,E.A.,,,Haverkort,,VVD,,Lochem,Fractievoorzitter
126960,Dhr.,B.,,,Groot Wesseldijk,,Gemeentebelangen,,Lochem,Locoburgemeester
20269928,Mw.,M.,,,Veenbergen,,,,Lochem,Raadsgriffier
120686,Dhr.,P.B.,,,ter Maat,,CDA,,Lochem,Raadslid
120688,Mw.,J.H.,,,Wiltink-Roeterdink,,CDA,,Lochem,Raadslid
120690,Mw.,L.M.,,,van der Meulen-Kwakernaak,,D66,,Lochem,Raadslid
120692,Dhr.,R.C.,,,Blaauw,,Gemeentebelangen,,Lochem,Raadslid
120691,Mw.,T.,,,Pompe-Snoek,,D66,,Lochem,Raadslid
120694,Dhr.,J.,,,Israel,,PvdA,,Lochem,Raadslid
120693,Dhr.,J.W.,,,Beekman,,GroenLinks,,Lochem,Raadslid
20839116,Dhr.,H.,,,Harmsen,,D66,,Lochem,Raadslid
97464,Mw.,J.,,,van Borrendam,,GroenLinks,,Lochem,Raadslid
73992,Dhr.,G.,,,Brummelman,,D66,,Lochem,Raadslid
130828,Dhr.,R.,,,Otemann,,PvdA,,Lochem,Raadslid
73996,Dhr.,F.F.,,,van Ditshuizen,,Gemeentebelangen,,Lochem,Raadslid
133513,Dhr.,H.A.,,,Hoentjen,,CDA,,Lochem,Raadslid
73995,Dhr.,A.,,,Dieperink,,Gemeentebelangen,,Lochem,Raadslid
73998,Mw.,M.J.,,,Eggink-Meuleman,,Gemeentebelangen,,Lochem,Raadslid
73997,Mw.,J.A.,,,Visschers-Markerink,,Gemeentebelangen,,Lochem,Raadslid
73999,Dhr.,A.,,,Tekelenburg,,GroenLinks,,Lochem,Raadslid
74004,Mw.,M.,,,Beuke,,PvdA,,Lochem,Raadslid
120696,Dhr.,E.A.,,,Haverkort,,VVD,,Lochem,Raadslid
120697,Dhr.,E.J.,,,de Haan,,VVD,,Lochem,Raadslid
120698,Dhr.,G.W.J.,,,Beltman,,VVD,,Lochem,Raadslid
74006,Dhr.,H.J.M.,,,van der Most,,VVD,,Lochem,Raadslid
20269960,Dhr.,R.,,,Starke,,,,Lochem,Secretaris
20269968,Mw.,I.,,,de Pagter,,CDA,,Lochem,Wethouder
124786,Mw.,T.,,,Van der Linden,,D66,,Lochem,Wethouder
126961,Dhr.,B.,,,Groot Wesseldijk,,Gemeentebelangen,,Lochem,Wethouder
134374,Dhr. mr.,O.E.Th.,,,van Dijk,,PvdA,,Oude IJsselstreek,Burgemeester
132520,Dhr.,G.W.M.,,,Hakvoort,,CDA,,Oude IJsselstreek,Fractievoorzitter
20269849,Dhr.,S.L.,,,Hiddinga,,Lokaal Belang GVS,,Oude IJsselstreek,Fractievoorzitter
86978,Dhr.,A.H.M.,,,Menke,,PvdA,,Oude IJsselstreek,Fractievoorzitter
95112,Dhr.,H.C.J.,,,Canter Cremers,,D66,,Oude IJsselstreek,Fractievoorzitter
128360,Dhr.,H.J.M.,,,Peters,,SP,,Oude IJsselstreek,Fractievoorzitter
133356,Dhr.,R.,,,de Lange,,VVD,,Oude IJsselstreek,Fractievoorzitter
132652,Dhr.,L.G.,,,Kuster,,Lokaal Belang GVS,,Oude IJsselstreek,Locoburgemeester
20269862,Dhr.,M.B.J.,,,Looman,,,,Oude IJsselstreek,Raadsgriffier
81378,Dhr.,G.L.J.M.,,,Wildenbeest,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
81382,Mw.,M.G.H.,,,Verwaaijen-Roosendaal,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
81381,Mw.,H.B.,,,Hofs,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
81383,Dhr.,A.H.M.,,,Menke,,PvdA,,Oude IJsselstreek,Raadslid
128362,Dhr.,J.W.,,,Haverdil,,PvdA,,Oude IJsselstreek,Raadslid
128361,Dhr.,J.P.T.,,,Winters,,CDA,,Oude IJsselstreek,Raadslid
132521,Dhr.,C.F.,,,Wormskamp,,CDA,,Oude IJsselstreek,Raadslid
122548,Mw.,J.M.,,,Elstak,,CDA,,Oude IJsselstreek,Raadslid
122552,Dhr.,J.M.G.M.,,,Vesters,,SP,,Oude IJsselstreek,Raadslid
118012,Dhr.,G.W.,,,Schieven,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
134019,Dhr.,H.J.H.,,,Vreeman,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
20269878,Mw.,G.,,,Siner-Sir,,PvdA,,Oude IJsselstreek,Raadslid
125574,Dhr.,S.L.,,,Hiddinga,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
125573,Dhr.,G.T.,,,Colenbrander,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
125575,Dhr.,H.J.M.,,,Peters,,SP,,Oude IJsselstreek,Raadslid
22181654,Dhr.,H.A.M.,,,van Groningen,,PvdA,,Oude IJsselstreek,Raadslid
95114,Dhr.,H.C.J.,,,Canter Cremers,,D66,,Oude IJsselstreek,Raadslid
127059,Dhr.,A.C.A.,,,BÃ¼chner,,CDA,,Oude IJsselstreek,Raadslid
81366,Dhr.,M.,,,Tekinderdogan,,CDA,,Oude IJsselstreek,Raadslid
81365,Dhr.,G.W.M.,,,Hakvoort,,CDA,,Oude IJsselstreek,Raadslid
132633,Dhr.,A.J.M.,,,Kock,,D66,,Oude IJsselstreek,Raadslid
81376,Dhr.,G.,,,Vossers,,Lokaal Belang GVS,,Oude IJsselstreek,Raadslid
122553,Mw.,E.H.M.,,,Versteeg,,SP,,Oude IJsselstreek,Raadslid
133357,Dhr.,R.,,,de Lange,,VVD,,Oude IJsselstreek,Raadslid
134579,Mw.,C.,,,Helmink,,VVD,,Oude IJsselstreek,Raadslid
20269902,Mw.,M.J.F.,,,Verstappen,,,,Oude IJsselstreek,Secretaris
127586,Dhr.,P.,,,van de Wardt,,CDA,,Oude IJsselstreek,Wethouder
132394,Dhr.,H.J.,,,Hengeveld,,Lokaal Belang GVS,,Oude IJsselstreek,Wethouder
127588,Dhr.,L.G.,,,Kuster,,Lokaal Belang GVS,,Oude IJsselstreek,Wethouder
132395,Dhr.,J.M.H.W.,,,Sluiter,,VVD,,Oude IJsselstreek,Wethouder
20269755,Dhr. mr.,M.,,,Boumans MPM,,VVD,,Doetinchem,Burgemeester
21293489,Dhr.,J.C.,,,Veltkamp,,Fractie Veldkamp,,Doetinchem,Fractievoorzitter
22421028,Dhr.,H.L.G.,,,MoÃ¯ze de Chateleux,,Lokaal Belang Doetinchem,,Doetinchem,Fractievoorzitter
127614,Mw.,S.,,,Bali,,Partij voor Mens en Milieu,,Doetinchem,Fractievoorzitter
132356,Dhr.,E.,,,Venema,,Duurzaam Doetinchem,,Doetinchem,Fractievoorzitter
133688,Dhr.,P.J.A.O.M.,,,Moors,,GemeenteBelangen Doetinchem,,Doetinchem,Fractievoorzitter
22421022,Dhr.,J.T.,,,Westerdiep,,GroenLinks,,Doetinchem,Fractievoorzitter
133591,Dhr.,R.,,,Ooms,,Partij voor Lokaal Maatwerk,,Doetinchem,Fractievoorzitter
120794,Dhr.,L.T.M.,,,Steintjes,,CDA,,Doetinchem,Fractievoorzitter
125375,Dhr. drs.,S.,,,Kroon,,PvdA,,Doetinchem,Fractievoorzitter
132177,Dhr.,M.E.,,,de Jong,,SGP,,Doetinchem,Fractievoorzitter
120795,Dhr.,E.M.J.,,,Boerwinkel,,SP,,Doetinchem,Fractievoorzitter
132568,Dhr.,A.J.,,,Verhoeven,,VVD,,Doetinchem,Fractievoorzitter
127612,Dhr. drs.,P.C.,,,Drenth,,CDA,,Doetinchem,Locoburgemeester
20269776,Dhr. drs.,B.P.M.,,,Janssens,,,,Doetinchem,Raadsgriffier
120802,Dhr.,G.P.,,,Pontier,,PvdA,,Doetinchem,Raadslid
120804,Dhr.,H.J.C.,,,te Hennepe,,SP,,Doetinchem,Raadslid
120803,Dhr.,E.M.J.,,,Boerwinkel,,SP,,Doetinchem,Raadslid
120806,Mw.,M.E.G.,,,RÃ¼tten-Kemperman,,SP,,Doetinchem,Raadslid
120805,Dhr.,H.M.M.,,,Bosman,,SP,,Doetinchem,Raadslid
125037,Dhr.,J.,,,Berends,,CDA,,Doetinchem,Raadslid
97775,Dhr.,H.L.G.,,,MoÃ¯ze de Chateleux,,Lokaal Belang Doetinchem,,Doetinchem,Raadslid
132357,Dhr.,E.,,,Venema,,Duurzaam Doetinchem,,Doetinchem,Raadslid
132742,Dhr.,J.C.,,,Veltkamp,,Fractie Veldkamp,,Doetinchem,Raadslid
20269798,Mw.,J.H.A.,,,Putman,,Partij voor Lokaal Maatwerk,,Doetinchem,Raadslid
73625,Dhr.,B.H.M.,,,Ernst,,CDA,,Doetinchem,Raadslid
74140,Dhr. ing.,B.F.M.,,,Vonk,,CDA,,Doetinchem,Raadslid
134554,Mw.,N.S.,,,Wartenberg,,SP,,Doetinchem,Raadslid
73632,Mw.,S.,,,Bali,,Partij voor Mens en Milieu,,Doetinchem,Raadslid
74143,Dhr.,W.J.M.,,,Traag,,Lokaal Belang Doetinchem,,Doetinchem,Raadslid
73633,Dhr.,E.,,,KoÃ§yigit,,PvdA,,Doetinchem,Raadslid
74148,Dhr.,A.J.,,,Verhoeven,,VVD,,Doetinchem,Raadslid
74149,Dhr.,C.F.P.M.,,,van Pul,,VVD,,Doetinchem,Raadslid
73639,Mw.,M.A.,,,Kock,,PvdA,,Doetinchem,Raadslid
125376,Dhr.,J.T.,,,Westerdiep,,GroenLinks,,Doetinchem,Raadslid
125378,Dhr. drs.,S.,,,Kroon,,PvdA,,Doetinchem,Raadslid
125377,Dhr.,R.,,,Ooms,,Partij voor Lokaal Maatwerk,,Doetinchem,Raadslid
132179,Dhr.,M.E.,,,de Jong,,SGP,,Doetinchem,Raadslid
85203,Dhr.,L.T.M.,,,Steintjes,,CDA,,Doetinchem,Raadslid
120796,Dhr.,H.E.,,,Dorland,,CDA,,Doetinchem,Raadslid
120798,Mw.,C.H.,,,Bouwens,,CDA,,Doetinchem,Raadslid
120797,Dhr.,P.J.M.,,,Gerritsen,,CDA,,Doetinchem,Raadslid
120800,Dhr.,P.J.A.O.M.,,,Moors,,GemeenteBelangen Doetinchem,,Doetinchem,Raadslid
20269817,Dhr.,H.M.,,,Mourik,,VVD,,Doetinchem,Raadslid
132569,Mw.,G.J.M.,,,Bulten-Winters,,VVD,,Doetinchem,Raadslid
125380,Mw.,S.M.,,,Koster,,VVD,,Doetinchem,Raadslid
20269828,Mw. ing.,N.,,,van Waart,,,,Doetinchem,Secretaris
133407,Mw.,I.M.,,,Lambregts-van Nobelen,MA,CDA,,Doetinchem,Wethouder
36776,Dhr. drs.,P.C.,,,Drenth,,CDA,,Doetinchem,Wethouder
124917,Dhr.,F.H.T.,,,Langeveld,,GroenLinks,,Doetinchem,Wethouder
124918,Dhr.,H.G.,,,Bulten,,SGP,,Doetinchem,Wethouder
133360,Mw.,M.,,,Sluiter,,VVD,,Doetinchem,Wethouder
128063,Dhr. drs.,J.H.A.,,,van Oostrum,,VVD,,Berkelland,Burgemeester
124954,Dhr.,G.D.,,,Hilhorst,,CDA,,Berkelland,Fractievoorzitter
82296,Mw.,J.,,,Kuipers-Berfelo,,D66,,Berkelland,Fractievoorzitter
124955,Mw.,H.J.,,,Bosman,,Gemeentebelangen,,Berkelland,Fractievoorzitter
82298,Dhr.,S.,,,Nijhuis,,GroenLinks,,Berkelland,Fractievoorzitter
133339,Dhr.,B.H.J.M.,,,Morsink,,Ondernemend Berkelland,,Berkelland,Fractievoorzitter
124956,Dhr.,P.W.,,,Brugman,,PvdA,,Berkelland,Fractievoorzitter
124957,Dhr.,G.J.,,,Teselink,,VVD,,Berkelland,Fractievoorzitter
131180,Mw.,M.,,,van Haaren,,CDA,,Berkelland,Locoburgemeester
20269698,Dhr.,J.A.,,,Bannink,,,,Berkelland,Raadsgriffier
73425,Dhr.,G.D.,,,Hilhorst,,CDA,,Berkelland,Raadslid
124958,Dhr. ir.,D.G.,,,Rohaan,,CDA,,Berkelland,Raadslid
132110,Dhr. mr.,G.W.,,,de Ruiter,,CDA,,Berkelland,Raadslid
73427,Dhr.,M.T.J.M.,,,Bouwmeesters,,CDA,,Berkelland,Raadslid
121204,Dhr.,P.F.,,,Piepers,,CDA,,Berkelland,Raadslid
124959,Dhr.,S.H.,,,Bos,,CDA,,Berkelland,Raadslid
73428,Mw.,A.G.M.,,,Bolster ter Woerds,,CDA,,Berkelland,Raadslid
73430,Dhr.,E.J.,,,Slotboom,,D66,,Berkelland,Raadslid
124960,Dhr.,H.J.,,,van Woudenberg,,D66,,Berkelland,Raadslid
121205,Dhr.,M.H.,,,Rooks,,D66,,Berkelland,Raadslid
73434,Mw.,J.,,,Kuipers-Berfelo,,D66,,Berkelland,Raadslid
73435,Mw.,J.G.,,,Bussink,,D66,,Berkelland,Raadslid
124961,Dhr.,A.J.,,,Kion,,Gemeentebelangen,,Berkelland,Raadslid
130777,Dhr.,I.S.,,,Garritsen,,Gemeentebelangen,,Berkelland,Raadslid
20269720,Dhr.,R.,,,van de Esschert,,Gemeentebelangen,,Berkelland,Raadslid
121207,Mw.,H.J.,,,Bosman,,Gemeentebelangen,,Berkelland,Raadslid
112931,Mw.,H.J.,,,Ordelman,,Gemeentebelangen,,Berkelland,Raadslid
73890,Dhr.,P.T.M.,,,Knuvers,,GroenLinks,,Berkelland,Raadslid
73891,Dhr.,S.,,,Nijhuis,,GroenLinks,,Berkelland,Raadslid
134366,Dhr.,A.G.M.,,,van der Holst,,Ondernemend Berkelland,,Berkelland,Raadslid
73892,Dhr.,B.H.J.M.,,,Morsink,,Ondernemend Berkelland,,Berkelland,Raadslid
73894,Dhr.,H.,,,Pelle,,PvdA,,Berkelland,Raadslid
121208,Dhr.,P.W.,,,Brugman,,PvdA,,Berkelland,Raadslid
121209,Mw.,J.,,,Hubert,,PvdA,,Berkelland,Raadslid
73438,Dhr.,G.J.,,,Teselink,,VVD,,Berkelland,Raadslid
73441,Dhr.,W.G.J.,,,Roekevisch,,VVD,,Berkelland,Raadslid
97763,Mw.,J.A.,,,Wannink,,VVD,,Berkelland,Raadslid
20269740,Dhr. mr.,M.N.J.,,,Broers,,,,Berkelland,Secretaris
131182,Mw.,M.,,,van Haaren,,CDA,,Berkelland,Wethouder
124962,Mw.,R.P.,,,Hoytink-Roubos,,CDA,,Berkelland,Wethouder
82978,Dhr.,J.B.,,,Boer,,D66,,Berkelland,Wethouder
124963,Mw.,J.A.,,,Pot-Klumper,,Gemeentebelangen,,Berkelland,Wethouder
135042,Dhr. mr.,P.,,,de Baat MPM,,VVD,,Montferland,Burgemeester
131298,Dhr.,O.G.,,,van Leeuwen,,CDA,,Montferland,Fractievoorzitter
128478,Mw.,G.J.M.,,,Esselink-Mijnen,,D66,,Montferland,Fractievoorzitter
134259,Dhr.,H.J.,,,Groote,,Lijst Groot Montferland,,Montferland,Fractievoorzitter
23275380,Dhr.,W.G.H.,,,Sinderdinck,,Lokaal Belang Montferland,,Montferland,Fractievoorzitter
134260,Dhr.,H.A.T.M.,,,Jansen,,PvdA,,Montferland,Fractievoorzitter
128482,Dhr.,M.G.E.,,,Som,,VVD,,Montferland,Fractievoorzitter
128054,Mw. mr.,T.J.H.M.,,,Loeff-Hageman,,CDA,,Montferland,Locoburgemeester
20269639,Dhr. drs.,D.,,,Berends,,,,Montferland,Raadsgriffier
123294,Dhr.,A.J.B.G.,,,Dieker,,CDA,,Montferland,Raadslid
123295,Dhr.,B.,,,Teunissen,,CDA,,Montferland,Raadslid
78191,Dhr.,F.G.J.M.,,,Tiemessen,,CDA,,Montferland,Raadslid
77971,Dhr.,H.L.M.,,,Peters,,CDA,,Montferland,Raadslid
123297,Dhr.,J.W.G.,,,Menting,,CDA,,Montferland,Raadslid
78193,Dhr.,M.H.C.T.,,,Berendsen,,CDA,,Montferland,Raadslid
78194,Dhr.,O.G.,,,van Leeuwen,,CDA,,Montferland,Raadslid
78195,Dhr.,T.J.C.,,,Bolder,,CDA,,Montferland,Raadslid
78196,Dhr.,T.J.H.,,,Melissen,,CDA,,Montferland,Raadslid
123298,Dhr.,W.B.M.,,,Linssen,,CDA,,Montferland,Raadslid
123299,Mw.,S.L.M.,,,Lenting-Meijer,,CDA,,Montferland,Raadslid
123300,Mw.,G.J.M.,,,Esselink-Mijnen,,D66,,Montferland,Raadslid
134261,Dhr.,H.J.,,,Groote,,Lijst Groot Montferland,,Montferland,Raadslid
131302,Dhr.,G.J.W.,,,van Lent,,Lokaal Belang Montferland,,Montferland,Raadslid
131303,Dhr.,J.H.M.,,,van Halteren,,Lokaal Belang Montferland,,Montferland,Raadslid
131304,Dhr.,R.A.A.,,,Groenen,,Lokaal Belang Montferland,,Montferland,Raadslid
129494,Dhr.,W.G.H.,,,Sinderdinck,,Lokaal Belang Montferland,,Montferland,Raadslid
131305,Mw.,M.G.J.,,,van Balveren,,Lokaal Belang Montferland,,Montferland,Raadslid
86203,Dhr.,H.A.T.M.,,,Jansen,,PvdA,,Montferland,Raadslid
123305,Mw.,A.J.M.,,,Braam-Theunissen,,PvdA,,Montferland,Raadslid
78199,Mw.,B.A.C.,,,BÃ¼ttner,,PvdA,,Montferland,Raadslid
78456,Dhr.,M.G.E.,,,Som,,VVD,,Montferland,Raadslid
127484,Dhr.,R.F.,,,Verstegen,,VVD,,Montferland,Raadslid
20269671,Dhr.,T.M.J.M.,,,Evers,MBA,,,Montferland,Secretaris
127485,Dhr.,W.J.A.,,,Gerritsen,,CDA,,Montferland,Wethouder
85055,Mw. mr.,T.J.H.M.,,,Loeff-Hageman,,CDA,,Montferland,Wethouder
85056,Mw.,I.T.J.M.,,,Wolsing,,PvdA,,Montferland,Wethouder
51232,Dhr. mr.,W.A.R.,,,Visser,,VVD,,Montferland,Wethouder
117840,Dhr. ir.,A.P.,,,Heidema,,Partij Onafhankelijk,,Deventer,Burgemeester
128236,Dhr.,H.,,,Groothuis,,CDA,,Deventer,Fractievoorzitter
128238,Mw.,K.,,,Schmidt-Versteeg,,Deventer Sociaal,,Deventer,Fractievoorzitter
